row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
1840,2025-02-23 14:00:00,0.507636,1.0,0.839026,0.260163,0.013166,0.93441,0.999489,1e-05,0.171743,0.392542,0.432127,0.128597,0.309643,0.119871,0.000492,0.000209,0.072542,0.587474,0.52852,0.000467,0.146988,0.000542,0.933326,0.930939,0.935654,0.930443,0.001766,0.018893,0.891904,0.499053,0.975189,0.002566,0.239088,0.001468,0.232182,0.545232,0.591529,0.418645,0.846781,0.168402,0.178962,0.219674,0.996511,0.978467,0.738054,0.003188,0.738111,0.691309,0.424098,0.441253,0.296902,0.599645,0.368613,0.785598,0.072083,0.024854,0.105685,0.000234,0.00249,0.000735,0.656362,0.000419,1.0,0.0,0.0,0.0
1841,2025-02-23 15:00:00,0.509418,1.0,0.846486,0.248306,0.009259,0.934417,0.999394,1.9e-05,0.171506,0.363579,0.429616,0.12695,0.307185,0.114822,0.000514,6.3e-05,0.043149,0.586761,0.527834,0.000465,0.145512,0.000512,0.921199,0.920249,0.923933,0.917468,0.001319,0.016204,0.88207,0.507373,0.97496,0.002489,0.236972,0.001278,0.098114,0.524763,0.583115,0.403065,0.850358,0.163458,0.144723,0.234022,0.996468,0.978278,0.715397,0.00309,0.715137,0.663945,0.475387,0.489567,0.326271,0.638212,0.43309,0.748983,0.066706,0.025193,0.105875,0.000224,0.002691,0.000516,0.586029,0.000425,1.0,0.0,0.0,0.0
1842,2025-02-23 16:00:00,0.508976,1.0,0.765607,0.275068,0.005965,0.934426,0.999445,2.2e-05,0.171226,0.363012,0.431487,0.128686,0.309428,0.118013,0.000595,0.000975,0.02287,0.586763,0.528119,0.000469,0.136154,0.000509,0.913211,0.91385,0.916337,0.908503,0.000744,0.018255,0.882041,0.514792,0.974683,0.002391,0.237314,0.001309,0.095455,0.508814,0.57694,0.391665,0.853983,0.176717,0.138722,0.209457,0.996491,0.978252,0.694527,0.002852,0.694541,0.638794,0.493295,0.525679,0.362663,0.65118,0.488443,0.793328,0.065299,0.0257,0.105614,0.000238,0.003083,0.00064,0.644613,0.000451,1.0,0.0,0.0,0.0
1843,2025-02-23 17:00:00,0.549674,1.0,0.775815,0.29607,0.00392,0.934396,0.999401,1.6e-05,0.172341,0.353149,0.431722,0.129136,0.309743,0.117738,0.000551,0.000979,0.008243,0.587798,0.52878,0.00046,0.141279,0.000489,0.905811,0.908158,0.909518,0.900957,0.001342,0.014107,0.887924,0.510059,0.974702,0.003667,0.234787,0.002654,0.088175,0.495576,0.57144,0.382011,0.855073,0.209903,0.096364,0.218043,0.996414,0.978165,0.675782,0.002789,0.675974,0.615382,0.413666,0.428917,0.287259,0.572558,0.671533,0.765256,0.076787,0.023889,0.106063,0.00022,0.002788,0.000644,0.641618,0.000458,1.0,0.0,0.0,0.0
1844,2025-02-23 18:00:00,0.582657,3e-05,0.745976,0.228659,0.00429,0.934399,0.999384,0.308926,0.177021,0.415428,0.435037,0.133476,0.313574,0.120525,0.00061,0.001046,0.007023,0.586758,0.527951,0.000451,0.136693,0.000485,0.899157,0.902771,0.903332,0.893875,0.001231,0.019212,0.890462,0.519321,0.975038,0.288385,0.234232,0.288218,0.297536,0.457458,0.562347,0.325992,0.860157,0.197992,0.056124,0.243043,0.996418,0.978199,0.659153,0.002789,0.659419,0.59737,0.426467,0.437184,0.296902,0.590473,0.774331,0.779902,0.062274,0.024373,0.105429,0.00021,0.003051,0.000649,0.65716,0.000475,1.0,0.0,0.0,0.0
1845,2025-02-23 19:00:00,0.594904,0.00011,0.798194,0.309282,0.003805,0.934403,0.999385,0.708994,0.176782,0.724528,0.440876,0.138348,0.318602,0.145379,0.000785,0.000481,0.007124,0.588077,0.528797,0.000454,0.136138,0.000526,0.895315,0.899761,0.900037,0.889825,0.001109,0.019007,0.894731,0.514982,0.975503,0.346933,0.231392,0.346914,0.348522,0.43906,0.550893,0.312059,0.857518,0.194022,0.087187,0.260543,0.99638,0.978166,0.644749,0.002568,0.645083,0.583429,0.514092,0.536247,0.378449,0.675685,0.446472,0.724166,0.04921,0.022954,0.105439,0.000212,0.002932,0.000625,0.684973,0.000471,1.0,0.0,0.0,0.0
1846,2025-02-23 20:00:00,0.603038,9.6e-05,0.842167,0.284214,0.003943,0.9344,0.999411,0.885297,0.173948,0.892493,0.44098,0.13652,0.318503,0.143587,0.000758,0.000301,0.004284,0.588327,0.528603,0.000462,0.145469,0.000507,0.891395,0.896559,0.896479,0.884387,0.000436,0.015201,0.88008,0.509533,0.976036,0.34991,0.227596,0.349852,0.351491,0.429989,0.544084,0.305961,0.855488,0.165481,0.079068,0.240761,0.996347,0.977957,0.631899,0.0026,0.632262,0.571026,0.451382,0.477547,0.345964,0.619335,0.503041,0.79943,0.048013,0.023395,0.105606,0.000234,0.002898,0.000605,0.665652,0.000437,1.0,0.0,0.0,0.0
1847,2025-02-23 21:00:00,0.607692,0.000114,0.691402,0.311992,0.004082,0.934406,0.999398,0.958876,0.172849,0.962357,0.441759,0.134096,0.318726,0.135909,0.000646,0.000308,0.0,0.588879,0.528549,0.000472,0.136182,0.000598,0.887064,0.892569,0.892261,0.878297,0.002875,0.020648,0.890924,0.515074,0.976883,0.3476,0.224158,0.347573,0.349509,0.422658,0.538783,0.30124,0.853046,0.152071,0.13731,0.180978,0.996443,0.978018,0.620326,0.002576,0.620805,0.559895,0.459367,0.482258,0.349977,0.62556,0.579684,0.879984,0.060006,0.024034,0.105478,0.000224,0.003201,0.000659,0.728959,0.000531,1.0,0.0,0.0,0.0
1848,2025-02-23 22:00:00,0.60858,0.0,0.810758,0.310637,0.004492,0.934414,0.999452,0.987722,0.172855,0.989516,0.443,0.132305,0.319117,0.130336,0.000574,0.000653,0.0,0.588336,0.5283,0.000473,0.138023,0.000531,0.884788,0.890426,0.889968,0.87484,0.002939,0.017548,0.878955,0.516465,0.977732,0.34431,0.222878,0.344238,0.346613,0.417521,0.534927,0.297988,0.852575,0.167204,0.075538,0.181848,0.996371,0.977921,0.610025,0.002641,0.610272,0.549822,0.472503,0.490829,0.353299,0.642346,0.394161,0.825061,0.06847,0.022635,0.104891,0.00022,0.003247,0.000486,0.664578,0.000571,1.0,0.0,0.0,0.0
1849,2025-02-23 23:00:00,0.594959,6.9e-05,0.806439,0.35061,0.00352,0.934443,0.999431,0.998203,0.171966,0.999235,0.443064,0.131004,0.319007,0.126425,0.00037,0.000577,0.0,0.588059,0.528348,0.000492,0.143623,0.000521,0.881725,0.887601,0.88712,0.870787,0.001789,0.016021,0.877397,0.519611,0.97909,0.341114,0.224038,0.341075,0.343721,0.411871,0.531199,0.294275,0.85324,0.168102,0.055771,0.202826,0.996398,0.977867,0.600491,0.002633,0.600829,0.540565,0.504956,0.535417,0.394836,0.670917,0.344891,0.914972,0.07015,0.023835,0.105182,0.000219,0.003157,0.000588,0.693608,0.000571,1.0,0.0,0.0,0.0
1850,2025-02-24 00:00:00,0.778408,9e-06,0.715351,0.540989,0.002679,0.934359,0.99925,1.0,0.169486,1.0,0.443999,0.130607,0.319404,0.125992,0.00066,0.000786,0.0,0.591542,0.526251,0.000475,0.14127,0.000498,0.880429,0.886083,0.88562,0.869528,0.000755,0.017161,0.845701,0.518769,0.9797,0.339483,0.226574,0.339421,0.342155,0.40949,0.529314,0.292816,0.852361,0.201288,0.142958,0.153913,0.996549,0.978087,0.595845,0.002598,0.59649,0.536205,0.522887,0.556263,0.396531,0.694757,0.46472,0.868592,0.024448,0.017421,0.108757,0.00024,0.00317,0.000511,0.675145,0.000599,1.0,0.0,0.0,0.0
1851,2025-02-24 00:00:00,0.624218,6.6e-05,0.749117,0.395325,0.002594,0.934417,0.999411,1.0,0.170414,1.0,0.44354,0.130181,0.319029,0.124485,0.000422,0.000647,0.0,0.588245,0.528797,0.000483,0.143626,0.000539,0.879295,0.884886,0.884341,0.867152,0.002736,0.017548,0.874542,0.516722,0.980059,0.337752,0.22636,0.3377,0.340707,0.407172,0.527675,0.291275,0.851445,0.171474,0.088246,0.176848,0.996401,0.977891,0.591568,0.002767,0.591991,0.532023,0.508728,0.5379,0.394591,0.675727,0.29562,0.860049,0.064963,0.025401,0.105994,0.000221,0.00316,0.000533,0.665266,0.000562,1.0,0.0,0.0,0.0
1852,2025-02-24 01:00:00,0.60242,5.3e-05,0.782882,0.415312,0.001883,0.9344,0.999401,1.0,0.167763,1.0,0.443363,0.129543,0.318773,0.122992,0.00046,0.000939,0.0,0.589081,0.529053,0.0005,0.144513,0.000563,0.876751,0.882551,0.881836,0.863456,0.002265,0.019326,0.878926,0.515963,0.98042,0.334368,0.224463,0.334308,0.337647,0.403131,0.524525,0.288616,0.850565,0.154993,0.170491,0.218587,0.996396,0.977781,0.583446,0.002824,0.583825,0.524144,0.493949,0.528385,0.395009,0.661624,0.142944,0.783157,0.061182,0.025005,0.106099,0.000208,0.003185,0.000585,0.645233,0.000524,1.0,0.0,0.0,0.0
1853,2025-02-24 02:00:00,0.608009,2.2e-05,0.815469,0.36687,0.000975,0.934427,0.999416,1.0,0.166821,1.0,0.444328,0.129219,0.319133,0.122531,0.000369,0.001134,0.000416,0.588341,0.52847,0.000511,0.148572,0.000543,0.874507,0.880339,0.879381,0.860571,0.001992,0.013013,0.88207,0.516756,0.980516,0.33113,0.221918,0.331158,0.334639,0.399069,0.521586,0.286039,0.849234,0.142857,0.183551,0.233261,0.996412,0.977816,0.575788,0.002904,0.576354,0.516831,0.503218,0.535336,0.397757,0.672068,0.270681,0.754679,0.057633,0.024307,0.1056,0.0002,0.003305,0.000757,0.691724,0.000552,1.0,0.0,0.0,0.0
1854,2025-02-24 03:00:00,0.629311,8e-06,0.785238,0.307249,0.001502,0.934387,0.999385,1.0,0.165367,1.0,0.445648,0.129028,0.319401,0.122242,0.000341,0.000864,0.003264,0.5892,0.528849,0.00052,0.138703,0.000563,0.872846,0.878331,0.877411,0.857414,0.001539,0.01887,0.889712,0.511114,0.980528,0.327917,0.226771,0.327932,0.331735,0.395107,0.518914,0.283418,0.848417,0.130347,0.175432,0.241522,0.996369,0.977757,0.568707,0.002822,0.569186,0.510078,0.499553,0.537475,0.404535,0.668874,0.342457,0.713588,0.063219,0.023214,0.10639,0.000194,0.003301,0.000643,0.665103,0.000547,1.0,0.0,0.0,0.0
1855,2025-02-24 04:00:00,0.596504,4e-05,0.755399,0.295054,0.001438,0.934409,0.999436,1.0,0.16452,1.0,0.446001,0.128665,0.319288,0.12176,0.000424,0.00084,0.004922,0.589643,0.528576,0.000497,0.134013,0.000524,0.870462,0.87621,0.875184,0.854395,0.002196,0.021536,0.897557,0.511519,0.98052,0.324906,0.229505,0.324907,0.329004,0.387378,0.516131,0.278594,0.848742,0.149599,0.10766,0.206957,0.996423,0.977639,0.562059,0.002961,0.56238,0.503554,0.456355,0.486955,0.362006,0.62716,0.430049,0.701383,0.064438,0.024132,0.106678,0.000222,0.003044,0.000562,0.612697,0.000471,1.0,0.0,0.0,0.0
1856,2025-02-24 05:00:00,0.628371,0.000105,0.650962,0.324864,0.001596,0.934477,0.999377,1.0,0.162954,1.0,0.446065,0.128593,0.319606,0.121785,0.000478,0.000591,0.007732,0.589217,0.528702,0.000506,0.141358,0.000609,0.868726,0.874282,0.873244,0.851544,0.001818,0.020169,0.892337,0.509151,0.980552,0.322048,0.2315,0.322026,0.326315,0.382856,0.51351,0.275911,0.84773,0.166604,0.132721,0.243043,0.996454,0.977662,0.55571,0.003062,0.555999,0.497455,0.460183,0.488521,0.363343,0.631004,0.397202,0.715216,0.065677,0.023408,0.1065,0.000201,0.002898,0.000592,0.584733,0.000473,1.0,0.0,0.0,0.0
1857,2025-02-24 06:00:00,0.602148,7.8e-05,0.672556,0.278455,0.001785,0.934484,0.999412,1.0,0.163316,1.0,0.4477,0.128489,0.320313,0.122179,0.000526,0.000406,0.010728,0.589811,0.528719,0.000496,0.138362,0.000618,0.866582,0.87228,0.871523,0.849386,0.0,0.027872,0.892914,0.517842,0.980575,0.319069,0.229642,0.319075,0.323612,0.379328,0.510934,0.273724,0.846799,0.146378,0.217437,0.220543,0.996407,0.977663,0.54965,0.003139,0.549898,0.491681,0.518266,0.547942,0.40371,0.687529,0.29927,0.801465,0.070108,0.025712,0.105915,0.000217,0.002862,0.000545,0.608857,0.000436,1.0,0.0,0.0,0.0
1858,2025-02-24 07:00:00,0.603255,2e-06,0.727523,0.339092,0.000743,0.934433,0.99941,1.0,0.161316,1.0,0.448157,0.128282,0.320269,0.122001,0.000546,0.000566,0.012986,0.590397,0.528743,0.000518,0.144553,0.000666,0.864512,0.870397,0.869513,0.84674,0.0,0.022699,0.881897,0.511917,0.980912,0.316301,0.229137,0.316364,0.321123,0.376442,0.508681,0.271807,0.845744,0.152221,0.145782,0.205217,0.996412,0.977594,0.54397,0.002918,0.544234,0.486236,0.512499,0.544501,0.401029,0.683516,0.25,0.779089,0.070444,0.0242,0.105802,0.000207,0.002576,0.000636,0.624338,0.000463,1.0,0.0,0.0,0.0
1859,2025-02-24 08:00:00,0.613041,9.2e-05,0.718885,0.366192,0.000587,0.934455,0.999399,1.0,0.160833,1.0,0.447604,0.128087,0.319805,0.121382,0.000443,0.000588,0.015255,0.590354,0.528855,0.000491,0.140734,0.00057,0.862993,0.868674,0.867661,0.843292,0.000575,0.026003,0.89574,0.503461,0.981467,0.31379,0.2276,0.313988,0.318785,0.373767,0.506596,0.27,0.844586,0.164057,0.235086,0.205,0.99642,0.977423,0.538603,0.002907,0.539048,0.481111,0.489428,0.531584,0.401196,0.65901,0.091849,0.6786,0.066433,0.023999,0.105559,0.000187,0.002555,0.000823,0.702625,0.000423,1.0,0.0,0.0,0.0
1860,2025-02-24 09:00:00,0.59771,5.7e-05,0.728308,0.339092,0.000153,0.934453,0.999319,1.0,0.159941,1.0,0.44921,0.128228,0.320725,0.121952,0.00037,0.00082,0.017157,0.591113,0.528981,0.0005,0.14091,0.000496,0.861228,0.866879,0.866309,0.841259,0.001388,0.029513,0.888299,0.503117,0.981795,0.311414,0.229154,0.311539,0.316587,0.371156,0.504443,0.268369,0.843345,0.160686,0.273562,0.225435,0.996436,0.977501,0.533421,0.002808,0.533794,0.476227,0.511052,0.545466,0.404574,0.681636,0.172141,0.646461,0.06303,0.023847,0.105817,0.000173,0.002327,0.000622,0.623145,0.00051,1.0,0.0,0.0,0.0
1861,2025-02-24 10:00:00,0.629232,2.3e-05,0.846879,0.347222,0.000251,0.934469,0.999415,1.0,0.158762,1.0,0.449504,0.128107,0.320706,0.121848,0.000461,0.000802,0.018958,0.590701,0.529276,0.000503,0.141303,0.000518,0.858081,0.863577,0.863201,0.836652,0.001231,0.024613,0.888328,0.515599,0.981931,0.309094,0.234367,0.309186,0.314523,0.367679,0.501605,0.266103,0.841339,0.176418,0.159901,0.224348,0.996416,0.977409,0.52855,0.002187,0.528783,0.471638,0.428026,0.447016,0.32645,0.603457,0.231144,0.675346,0.070465,0.024219,0.105656,0.000177,0.002296,0.000521,0.586145,0.000466,1.0,0.0,0.0,0.0
1862,2025-02-24 11:00:00,0.609792,0.0,0.781704,0.28523,0.000287,0.934502,0.999423,0.999181,0.159777,0.999189,0.449778,0.128131,0.320988,0.121923,0.000529,0.000299,0.019681,0.59087,0.528746,0.000488,0.141364,0.000498,0.858142,0.863554,0.862959,0.836503,0.00043,0.027074,0.883944,0.514641,0.981926,0.306906,0.231023,0.307002,0.312521,0.366384,0.500461,0.265247,0.842173,0.168552,0.106954,0.21,0.996385,0.977368,0.523849,0.001952,0.524236,0.467129,0.466882,0.497503,0.366671,0.640625,0.189781,0.774207,0.067945,0.026088,0.106563,0.0002,0.002489,0.000579,0.642538,0.000529,1.0,0.0,0.0,0.0
1863,2025-02-24 12:00:00,0.589772,0.0,0.742442,0.271341,0.000402,0.934498,0.999339,0.998289,0.159358,0.998213,0.449802,0.127944,0.320968,0.121812,0.000862,0.000606,0.020775,0.590625,0.528608,0.000471,0.142564,0.000496,0.856468,0.86183,0.861347,0.834,0.001348,0.02965,0.887348,0.513813,0.981993,0.304855,0.232544,0.304941,0.310579,0.364306,0.498549,0.263926,0.840737,0.135741,0.188846,0.217174,0.996394,0.977232,0.519449,0.001854,0.519723,0.462928,0.46667,0.493636,0.363812,0.639046,0.206813,0.818552,0.062127,0.025225,0.106014,0.000195,0.002582,0.000628,0.653415,0.000577,1.0,0.0,0.0,0.0
1864,2025-02-24 13:00:00,0.630671,0.000112,0.696113,0.288279,0.000534,0.934528,0.999376,0.997347,0.158723,0.997277,0.449699,0.127981,0.320819,0.121534,0.000766,0.000864,0.023491,0.590797,0.529355,0.000466,0.141973,0.000572,0.855361,0.860322,0.860063,0.830975,0.000645,0.027553,0.892885,0.51766,0.98239,0.302801,0.233402,0.302968,0.308728,0.361911,0.496797,0.262302,0.839001,0.137763,0.265796,0.228043,0.996414,0.977274,0.515167,0.001792,0.51548,0.458821,0.493435,0.534425,0.404596,0.662157,0.265815,0.790073,0.064354,0.02373,0.106694,0.000189,0.002753,0.000712,0.691652,0.000542,1.0,0.0,0.0,0.0
1865,2025-02-24 14:00:00,0.598218,3.4e-05,0.676482,0.346883,0.000415,0.934545,0.999414,0.996307,0.155652,0.996431,0.450476,0.128081,0.321596,0.122007,0.00055,0.000945,0.02539,0.591054,0.529464,0.000484,0.141458,0.000623,0.853249,0.858005,0.857992,0.828012,0.000261,0.032726,0.899922,0.509007,0.982643,0.300836,0.231108,0.301003,0.306938,0.359428,0.494503,0.260713,0.83753,0.143007,0.347688,0.195652,0.996407,0.977239,0.511109,0.001947,0.511223,0.454995,0.470727,0.498279,0.368851,0.643001,0.299878,0.786005,0.058032,0.024714,0.105975,0.000198,0.0024,0.000668,0.641785,0.000527,1.0,0.0,0.0,0.0
1866,2025-02-24 15:00:00,0.643063,0.000114,0.715351,0.325542,0.00014,0.934572,0.999358,0.994626,0.157398,0.994814,0.450305,0.128042,0.321468,0.121844,0.000465,0.001174,0.026936,0.591253,0.529127,0.000506,0.138165,0.000586,0.851957,0.856491,0.856452,0.825812,0.000424,0.038333,0.893894,0.508742,0.982723,0.298928,0.230796,0.299094,0.305272,0.357073,0.492373,0.259129,0.835625,0.128549,0.278503,0.177283,0.996445,0.977189,0.507074,0.001865,0.507254,0.451178,0.38261,0.398818,0.289751,0.559664,0.18309,0.615948,0.059439,0.024552,0.105882,0.000193,0.002464,0.000641,0.631541,0.000533,1.0,0.0,0.0,0.0
1867,2025-02-24 16:00:00,0.63632,5.5e-05,0.650569,0.307927,0.000224,0.934488,0.999437,0.992775,0.157302,0.992747,0.450475,0.127909,0.321594,0.121872,0.00059,0.00097,0.028107,0.591381,0.529475,0.000504,0.138151,0.000592,0.851229,0.855771,0.855663,0.825024,0.002236,0.027188,0.895135,0.514539,0.982684,0.297191,0.236719,0.297256,0.303584,0.356072,0.491411,0.258467,0.835937,0.140085,0.29227,0.229674,0.996441,0.977125,0.503177,0.001995,0.503441,0.447476,0.503665,0.542098,0.405421,0.672908,0.072384,0.664361,0.064207,0.024243,0.106574,0.000185,0.002684,0.000665,0.636813,0.000512,1.0,0.0,0.0,0.0
1868,2025-02-24 17:00:00,0.632481,0.0,0.758539,0.353997,8.3e-05,0.93464,0.999583,0.9915,0.149439,0.992165,0.452099,0.128267,0.322948,0.122607,0.000959,0.00084,0.029109,0.591446,0.529179,0.000501,0.141376,0.000474,0.850007,0.854602,0.854431,0.823917,0.003015,0.026664,0.884377,0.515612,0.982752,0.295541,0.231001,0.295434,0.302145,0.354854,0.489573,0.257675,0.83583,0.124354,0.29227,0.229891,0.996515,0.977182,0.499666,0.00219,0.499629,0.444345,0.537314,0.565637,0.41313,0.706173,0.207421,0.682669,0.062001,0.024346,0.10653,0.000165,0.002478,0.000573,0.642409,0.00051,1.0,0.0,0.0,0.0
1869,2025-02-24 18:00:00,0.628278,7.5e-05,0.532784,0.744241,7.7e-05,0.935917,1.0,0.991019,0.106422,0.992057,0.449879,0.127422,0.320907,0.121043,0.001783,0.000559,0.030073,0.592319,0.529717,0.000644,0.157559,0.000679,0.84845,0.852838,0.852736,0.820561,0.005239,0.037011,0.890664,0.499846,0.983242,0.294033,0.209618,0.294013,0.301466,0.352487,0.487849,0.255998,0.834111,0.075961,0.546064,0.298696,0.997044,0.977742,0.496221,0.001544,0.49597,0.442322,0.44722,0.475988,0.350022,0.616753,0.244526,0.603743,0.043707,0.024315,0.10724,0.0,0.003151,0.000645,0.613985,0.000386,1.0,0.0,0.0,0.0
1870,2025-02-24 19:00:00,0.628852,7.4e-05,0.74519,0.557249,0.000121,0.934889,0.999691,0.988392,0.151415,0.98902,0.44999,0.127847,0.321039,0.121498,0.001101,0.000864,0.030414,0.592688,0.529671,0.00054,0.142573,0.000535,0.847788,0.851522,0.851835,0.817702,0.003503,0.028396,0.886886,0.507944,0.982973,0.292233,0.227247,0.292365,0.299015,0.350675,0.486383,0.25473,0.832491,0.120009,0.318037,0.368043,0.996649,0.977355,0.492726,0.001927,0.492642,0.437406,0.424785,0.471129,0.359202,0.601335,0.280414,0.684703,0.056162,0.026247,0.106858,0.000112,0.002357,0.000587,0.666582,0.000485,1.0,0.0,0.0,0.0
1871,2025-02-24 20:00:00,0.633754,9.9e-05,0.877503,0.3479,0.000158,0.93452,0.999481,0.987414,0.158962,0.987169,0.445699,0.12512,0.316848,0.117422,0.000721,0.000344,0.032204,0.592504,0.528973,0.000501,0.131969,0.000563,0.846704,0.850388,0.850874,0.81622,0.001557,0.017958,0.897182,0.515598,0.983007,0.290769,0.234621,0.29084,0.297426,0.348674,0.484379,0.253497,0.831236,0.125403,0.153194,0.299565,0.996374,0.977018,0.489073,0.002011,0.48938,0.433907,0.421969,0.447691,0.328584,0.595997,0.194647,0.689992,0.052025,0.025964,0.106185,0.000183,0.001952,0.000743,0.746658,0.000524,1.0,0.0,0.0,0.0
1872,2025-02-24 21:00:00,0.604598,0.000173,0.825677,0.430217,5.5e-05,0.934517,0.999406,0.986753,0.159266,0.986422,0.44869,0.126538,0.319617,0.119808,0.000785,0.000934,0.033884,0.592841,0.529852,0.000483,0.13158,0.000492,0.844771,0.848183,0.848795,0.813186,0.00061,0.02067,0.890462,0.507261,0.983162,0.289323,0.232587,0.289184,0.296011,0.346738,0.482428,0.252235,0.829103,0.164357,0.141193,0.240543,0.996329,0.977041,0.485785,0.003113,0.48595,0.430638,0.385594,0.400889,0.290068,0.560709,0.346107,0.679821,0.06784,0.023766,0.106078,0.000226,0.002643,0.000554,0.674835,0.000534,1.0,0.0,0.0,0.0
1873,2025-02-24 22:00:00,0.649478,8.3e-05,0.86062,0.39939,2.5e-05,0.934539,0.99937,0.985923,0.159113,0.985531,0.446138,0.125111,0.317132,0.117589,0.000835,0.000516,0.035704,0.593387,0.529578,0.000511,0.139516,0.000508,0.842943,0.846177,0.846848,0.809999,0.00072,0.028168,0.884319,0.511182,0.983255,0.28792,0.234322,0.287777,0.294651,0.345145,0.480925,0.251148,0.827893,0.185482,0.218143,0.208152,0.99635,0.976875,0.482989,0.003222,0.482827,0.427689,0.424193,0.449385,0.329125,0.597517,0.328467,0.740846,0.056204,0.023427,0.106419,0.000228,0.002699,0.000589,0.686858,0.000485,1.0,0.0,0.0,0.0
1874,2025-02-24 23:00:00,0.611995,0.000135,0.883785,0.482046,4e-06,0.934487,0.999295,0.984943,0.157568,0.984669,0.451773,0.128069,0.322466,0.12238,0.000912,0.000427,0.036314,0.593644,0.529103,0.000505,0.134948,0.000483,0.843302,0.846442,0.847109,0.810129,0.001777,0.024157,0.873648,0.512746,0.983201,0.286482,0.232489,0.286386,0.293334,0.344569,0.480208,0.250787,0.828569,0.162334,0.201906,0.241304,0.996346,0.976914,0.480014,0.003214,0.479839,0.424765,0.499776,0.540019,0.407779,0.667712,0.284063,0.62205,0.066664,0.025208,0.106538,0.000242,0.002585,0.000663,0.723115,0.000473,1.0,0.0,0.0,0.0
1875,2025-02-25 00:00:00,0.416458,6.7e-05,0.696506,0.480014,6e-06,0.934576,0.999127,0.984402,0.158102,0.984169,0.45133,0.128281,0.322434,0.121353,0.000592,0.000442,0.03604,0.600326,0.533179,0.000522,0.129331,0.000577,0.842977,0.846005,0.846268,0.8085,0.000424,0.014768,0.835261,0.54482,0.983095,0.285756,0.23229,0.285188,0.292634,0.343997,0.479549,0.250288,0.828002,0.161285,0.24497,0.482935,0.99627,0.976663,0.478565,0.003333,0.477861,0.423293,0.479711,0.528607,0.417355,0.654781,0.504866,0.520342,0.098085,0.021104,0.109773,0.000218,0.002168,0.000203,0.44948,0.000504,1.0,0.0,0.0,0.0
1876,2025-02-25 00:00:00,0.642626,0.000155,0.729486,0.429878,0.0,0.934448,0.999379,0.983933,0.158195,0.983468,0.452675,0.12829,0.323263,0.122833,0.000781,0.000701,0.036617,0.593228,0.529261,0.000516,0.129887,0.000597,0.84222,0.845272,0.846019,0.808803,0.001644,0.025661,0.877859,0.51127,0.983157,0.285077,0.230028,0.284869,0.29206,0.343147,0.47868,0.249841,0.827903,0.159637,0.200141,0.227283,0.996381,0.976832,0.476972,0.003193,0.476664,0.421952,0.512544,0.552369,0.410577,0.683653,0.323601,0.635883,0.055217,0.024556,0.105991,0.000213,0.002642,0.00049,0.635711,0.000496,1.0,0.0,0.0,0.0
1877,2025-02-25 01:00:00,0.624555,0.000176,0.741657,0.455623,0.0,0.934504,0.9993,0.982952,0.156981,0.982383,0.45186,0.128102,0.3226,0.122219,0.00048,0.000595,0.037873,0.593373,0.529433,0.000507,0.129205,0.000541,0.84129,0.844084,0.844893,0.806552,0.001487,0.031974,0.893692,0.512324,0.983202,0.283763,0.23055,0.283621,0.290762,0.34172,0.477297,0.248789,0.826807,0.159488,0.231557,0.186522,0.996355,0.9767,0.474102,0.003226,0.473911,0.41922,0.492513,0.536726,0.408297,0.6592,0.238443,0.662327,0.06009,0.023455,0.1076,0.00021,0.002976,0.000638,0.695045,0.000522,1.0,0.0,0.0,0.0
1878,2025-02-25 02:00:00,0.628149,0.000168,0.762466,0.528117,0.0,0.93449,0.999376,0.981871,0.158465,0.981224,0.451723,0.12816,0.32261,0.122017,0.000371,0.000707,0.038088,0.594006,0.529731,0.000531,0.133002,0.000578,0.84049,0.843028,0.843829,0.804466,0.002109,0.03161,0.875552,0.513552,0.983418,0.282422,0.23098,0.2823,0.289539,0.340186,0.475967,0.247771,0.825597,0.162634,0.223438,0.140761,0.996284,0.97662,0.471276,0.003231,0.471183,0.41656,0.487366,0.537172,0.410009,0.652394,0.155718,0.609032,0.053999,0.023163,0.105999,0.000202,0.002617,0.000605,0.729722,0.000525,1.0,0.0,0.0,0.0
