row_index,time,injection_ec,net_flow,tl_interval_flow,tl_bottom_flow,tl_collar_flow,tl_interval_ec,tl_bottom_ec,tl_interval_pressure,tl_bottom_pressure,tl_packer_pressure,tl_tec_int_u,tl_tec_int_l,tl_tec_bot_u,tl_tec_bot_l,tn_interval_flow,tn_bottom_flow,tn_collar_flow,tn_interval_ec,tn_bottom_ec,tn_interval_pressure,tn_bottom_pressure,tn_packer_pressure,tn_tec_int_u,tn_tec_int_l,tn_tec_bot_u,tn_tec_bot_l,tc_interval_flow,tc_bottom_flow,tc_collar_flow,tc_interval_ec,tc_bottom_ec,tc_interval_pressure,tc_bottom_pressure,injection_pressure,tc_packer_pressure,tc_tec_int_u,tc_tec_int_l,tc_tec_bot_u,tc_tec_bot_l,tu_interval_flow,tu_bottom_flow,tu_collar_flow,tu_interval_ec,tu_bottom_ec,tu_interval_pressure,tu_bottom_pressure,pt_403,tu_packer_pressure,tu_tec_int_u,tu_tec_int_l,tu_tec_bot_u,tu_tec_bot_l,ts_interval_flow,ts_bottom_flow,ts_collar_flow,ts_interval_ec,ts_bottom_ec,ts_interval_pressure,ts_bottom_pressure,pt_503,pt_504,ts_packer_pressure,tl_packer_center_depth,tn_packer_center_depth,tc_packer_center_depth,ts_packer_center_depth
2199,2025-03-09 06:00:00,366.274836,0.011332,0.006354,0.001683,0.086674,2130.687664,15.963923,3.142763,28.037197,58.325569,27.750977,27.133468,27.459522,26.87792,0.000838,0.002124,0.040164,-0.026118,809.116737,-9.537668,-17.802246,57.884922,27.612683,28.032536,28.400847,27.469039,-0.000404,0.000514,0.068385,213.594739,-500.007881,979.716471,65.225844,987.034622,2127.914153,29.563951,34.44262,30.21021,33.847418,-0.005125,0.016123,0.006026,2089.784312,2200.270246,1044.681148,10.490461,1074.66071,1585.70178,25.291076,25.331956,25.350531,25.314159,-0.004808,-0.000847,0.068927,1190.858192,545.077746,1101.898056,104.143075,1082.817799,138.897879,1322.317451,164.6,137.1,142.0,166.9
2200,2025-03-09 07:00:00,366.904882,0.011588,0.00615,0.001906,0.086643,2130.753603,15.972692,3.157882,28.028093,58.293309,27.750898,27.133678,27.459543,26.878286,0.00091,0.00222,0.039084,0.061897,811.18043,-9.580773,-17.793777,57.768284,27.59978,28.028972,28.388958,27.469776,-0.000583,0.000167,0.068431,213.529765,-500.007876,964.650512,65.1232,971.959087,2117.226343,29.552179,34.403795,30.196687,33.839605,-0.004989,0.016477,0.006071,2089.819417,2200.202309,1036.427316,10.636657,1066.278815,1579.352917,25.291337,25.332121,25.350596,25.314253,-0.004717,-0.000808,0.070845,1189.70216,545.23673,1084.107191,104.080728,1064.68322,138.461839,1303.074798,164.6,137.1,142.0,166.9
2201,2025-03-09 08:00:00,366.589774,0.011724,0.006174,0.002048,0.086239,2130.80085,15.940698,3.154228,28.033804,58.608545,27.736169,27.118549,27.444461,26.86336,0.000859,0.00223,0.038968,-0.134724,810.570934,-9.478501,-17.765397,58.015113,27.565725,28.017496,28.369925,27.462921,-0.000475,0.000276,0.068152,213.185206,-500.007918,950.411337,65.26949,957.817035,2107.389956,29.533301,34.357385,30.175035,33.82374,-0.004984,0.016233,0.006051,2089.757652,2200.33664,1028.502061,10.539695,1058.3362,1573.159259,25.284158,25.324882,25.343427,25.306932,-0.004596,-0.000968,0.069482,1191.130889,545.324055,1067.233799,104.021066,1047.720094,138.607363,1285.597913,164.6,137.1,142.0,166.9
2202,2025-03-09 09:00:00,366.772899,0.011274,0.006286,0.002082,0.086619,2130.744366,15.971967,3.374032,28.028049,58.781853,27.751622,27.134037,27.45975,26.878643,0.001165,0.00233,0.039044,0.226715,810.417448,-9.390901,-17.638764,57.94969,27.586841,28.022169,28.366908,27.470871,-0.000321,0.000255,0.068064,212.801903,-500.007826,936.803264,65.439144,944.55789,2097.11671,29.530757,34.331942,30.17099,33.8237,-0.005062,0.015963,0.006011,2089.732481,2200.089791,1021.056476,10.904923,1050.909755,1567.255335,25.270131,25.311241,25.329866,25.29274,-0.004565,-0.000844,0.067959,1190.11628,544.327076,1051.135758,104.105694,1032.004507,138.477811,1268.94984,164.6,137.1,142.0,166.9
2203,2025-03-09 10:00:00,365.998048,0.011577,0.006363,0.001994,0.086761,2130.850461,15.921711,3.110384,28.01735,58.680634,27.751778,27.134337,27.459735,26.878892,0.001142,0.002221,0.039072,0.797781,810.450034,-9.42627,-17.63592,57.86333,27.653874,28.018837,28.356459,27.471681,-0.000246,0.000452,0.068002,213.724876,-500.007773,924.16428,65.198084,931.536111,2087.593414,29.520903,34.298102,30.159482,33.813881,-0.00491,0.016073,0.005915,2089.810556,2200.28884,1013.857929,10.986411,1044.013675,1561.612896,25.284549,25.325488,25.344161,25.307152,-0.004835,-0.000893,0.068797,1190.347921,545.099322,1035.922449,104.187105,1016.449743,138.583627,1252.709183,164.6,137.1,142.0,166.9
2204,2025-03-09 11:00:00,366.585821,0.011846,0.006269,0.002161,0.086832,2130.821531,15.937801,3.116151,28.067815,58.69356,27.743644,27.12713,27.452038,26.871634,0.001271,0.002153,0.039962,-0.030435,808.530049,-9.435313,-17.631753,57.854715,27.872503,28.007525,28.3386,27.464475,-0.000492,6.5e-05,0.068617,212.475073,-500.007829,912.354489,64.857503,918.995715,2078.829674,29.502588,34.256322,30.138951,33.794278,-0.00488,0.015985,0.006256,2089.848255,2200.119662,1006.985748,10.772072,1036.93149,1556.214762,25.277346,25.318421,25.336997,25.299707,-0.004567,-0.000601,0.065645,1190.332394,545.201963,1021.595049,104.064978,1001.687558,138.015508,1237.086085,164.6,137.1,142.0,166.9
2205,2025-03-09 12:00:00,366.538121,0.0118,0.006461,0.002162,0.086729,2130.925803,15.934284,3.121325,28.126424,58.30636,27.751989,27.13497,27.459837,26.879295,0.001272,0.00219,0.03816,0.66352,809.996447,-9.468127,-17.632615,58.100116,27.877521,28.012057,28.337106,27.472871,-0.000402,9.5e-05,0.068537,213.353373,-500.007931,900.711814,64.926751,907.860874,2070.370033,29.501424,34.234979,30.136522,33.794268,-0.00471,0.015809,0.006198,2089.767663,2200.117182,1000.741794,10.744377,1031.382507,1551.373929,25.291759,25.332586,25.351097,25.314432,-0.004816,-0.000714,0.065067,1189.84033,544.514392,1008.041626,104.16304,988.98368,138.522178,1222.677608,164.6,137.1,142.0,166.9
2206,2025-03-09 13:00:00,366.225857,0.011451,0.006499,0.002105,0.086848,2130.878206,15.95058,3.416104,28.158043,58.827024,27.752448,27.135117,27.459574,26.879519,0.001135,0.002315,0.038584,0.174867,810.906167,-9.453477,-17.599273,57.947607,27.814604,28.008655,28.327697,27.472938,-0.000599,0.000315,0.068689,213.293227,-500.00788,889.825278,64.973983,897.024845,2062.145735,29.492686,34.205693,30.125935,33.784681,-0.004762,0.015804,0.006015,2089.751242,2199.953797,994.791559,10.91719,1025.316024,1546.749691,25.292008,25.332752,25.351338,25.314061,-0.004938,-0.000844,0.063163,1190.279305,544.260772,995.028757,104.236451,975.695073,138.648624,1208.472111,164.6,137.1,142.0,166.9
2207,2025-03-09 14:00:00,366.410907,0.011201,0.006476,0.002066,0.086549,2130.926632,15.927652,3.444783,28.173927,58.742171,27.75233,27.135358,27.459749,26.879915,0.001298,0.002335,0.038671,-0.028261,810.418583,-9.399032,-17.610551,58.024214,27.761343,28.005314,28.318168,27.474179,-0.000496,0.000412,0.068154,213.709513,-500.007738,879.282259,64.892016,886.61208,2053.985422,29.483961,34.177293,30.115455,33.775345,-0.004868,0.01583,0.005946,2089.874287,2199.921791,988.7965,11.183553,1018.657511,1541.983419,25.291624,25.332808,25.351404,25.314495,-0.004887,-0.000756,0.063957,1189.546626,543.123407,982.389552,104.178329,962.471682,138.648846,1195.479887,164.6,137.1,142.0,166.9
2208,2025-03-09 15:00:00,366.371322,0.011509,0.006231,0.001896,0.087173,2130.835824,15.901249,3.567786,28.215397,58.682592,27.752149,27.135419,27.459847,26.879936,0.001243,0.002301,0.03885,0.280894,809.733799,-9.357328,-17.644808,58.24113,27.712326,28.002205,28.308242,27.474296,-0.00049,0.000307,0.068347,213.712418,-500.007871,868.821789,65.11401,876.692456,2046.258632,29.475292,34.150305,30.104807,33.764126,-0.00485,0.016203,0.006433,2089.788779,2200.065003,982.452882,10.932854,1012.977877,1537.591506,25.284958,25.325612,25.344702,25.306986,-0.004938,-0.00054,0.063622,1189.97303,543.021154,970.108579,104.151244,950.733184,139.175703,1182.508931,164.6,137.1,142.0,166.9
2209,2025-03-09 16:00:00,366.087246,0.01121,0.006492,0.001889,0.08672,2130.959898,15.90244,3.521848,28.302653,58.733353,27.743761,27.127992,27.451941,26.872537,0.001183,0.002332,0.039038,0.466383,810.66613,-9.388739,-17.693293,57.91916,27.6572,27.990617,28.290265,27.466543,-0.000422,0.000367,0.068938,213.826724,-500.007778,858.706249,64.936151,866.300322,2038.872567,29.458068,34.114434,30.085719,33.743629,-0.004693,0.016497,0.00634,2089.808086,2200.00929,977.022901,10.908185,1007.324418,1533.064207,25.27039,25.311408,25.330295,25.292566,-0.004919,-0.000709,0.06337,1189.297021,544.866459,958.196765,104.456653,938.603609,138.957196,1169.721219,164.6,137.1,142.0,166.9
2210,2025-03-09 17:00:00,366.291109,0.011089,0.006652,0.001995,0.087,2130.720665,15.926734,3.427892,28.314542,58.857568,27.752882,27.13608,27.460063,26.881087,0.001261,0.002239,0.038973,0.078725,810.09002,-9.337119,-17.672714,57.827973,27.629738,27.995715,28.288756,27.475105,-0.000593,5e-06,0.068412,212.560334,-500.007842,849.39667,64.989848,856.926859,2031.661619,29.457307,34.098852,30.084322,33.744625,-0.004792,0.016288,0.006324,2089.869121,2199.951573,971.80218,11.209175,1002.588618,1528.855016,25.292386,25.333288,25.352044,25.314508,-0.004889,-0.000705,0.061609,1189.366474,542.820102,946.757722,104.415074,927.150598,138.955422,1157.251988,164.6,137.1,142.0,166.9
2211,2025-03-09 18:00:00,366.321308,0.011425,0.006489,0.001848,0.087176,2130.710746,15.922544,3.291422,28.455205,58.859032,27.752921,27.136016,27.459498,26.880929,0.001427,0.001833,0.038648,0.908766,809.713147,-9.324841,-17.645481,57.810205,27.5837,27.984373,28.271503,27.468179,-0.0006,0.000398,0.068681,213.031225,-500.007909,840.260631,64.582873,847.832623,2024.618725,29.440631,34.063953,30.066473,33.725635,-0.004871,0.016181,0.006177,2089.813521,2199.90696,966.52534,11.176022,997.908055,1524.947617,25.292383,25.333077,25.351883,25.31467,-0.005024,-0.000593,0.060148,1190.900512,542.629673,935.90223,103.944822,916.591615,139.159228,1145.808966,164.6,137.1,142.0,166.9
2212,2025-03-09 19:00:00,366.343183,0.011246,0.00671,0.00203,0.087075,2130.743727,15.92609,3.283689,28.45301,58.625753,27.752223,27.13628,27.459328,26.881196,0.001401,0.002082,0.038136,-0.020936,809.867921,-9.221447,-17.57382,57.907394,27.551588,27.98884,28.270684,27.475966,-0.000337,0.000135,0.068341,212.14569,-500.007823,831.477925,64.830529,839.33215,2017.795757,29.441612,34.049891,30.065864,33.725746,-0.00471,0.016117,0.00642,2089.821988,2199.940472,961.577859,11.075294,992.174071,1521.136356,25.292298,25.332957,25.35184,25.314325,-0.00489,-0.000428,0.060196,1190.954197,543.085879,925.279246,104.260325,905.737898,138.878001,1134.524573,164.6,137.1,142.0,166.9
2213,2025-03-09 20:00:00,366.350541,0.01119,0.006784,0.002051,0.087162,2130.796882,15.851266,3.6467,28.405926,58.971487,27.751423,27.136688,27.459354,26.881319,0.001504,0.002316,0.038693,0.319936,810.306369,-9.238976,-17.542603,58.03725,27.503332,27.977802,28.254062,27.468572,-0.000383,0.000171,0.068458,212.958012,-500.007835,823.256334,64.805316,831.120886,2010.881566,29.426063,34.017229,30.048549,33.706981,-0.004558,0.0163,0.005997,2089.792687,2199.844339,956.905158,10.905023,987.161885,1517.486892,25.278229,25.318808,25.337928,25.300019,-0.004896,-0.000562,0.060857,1188.799145,542.758676,915.130649,104.253507,895.771997,138.993577,1123.610676,164.6,137.1,142.0,166.9
2214,2025-03-09 21:00:00,366.227194,0.011576,0.006321,0.002169,0.087233,2130.669322,15.879041,3.626196,28.453271,59.243711,27.75055,27.136923,27.45986,26.881954,0.001384,0.002234,0.038745,0.290132,810.345243,-9.209754,-17.49981,57.914553,27.474215,27.982607,28.253481,27.477062,-0.000614,0.000435,0.068236,214.422233,-500.007837,815.010772,64.779217,823.331554,2004.270716,29.427551,34.004748,30.048757,33.70785,-0.004742,0.016033,0.006348,2089.748032,2199.840113,952.561652,11.059059,983.001923,1513.768162,25.292519,25.33348,25.352226,25.314422,-0.004969,-0.000471,0.061024,1190.593559,542.883561,905.270913,104.013285,885.97668,139.07255,1113.206056,164.6,137.1,142.0,166.9
2215,2025-03-09 22:00:00,366.696936,0.011762,0.006258,0.002235,0.086742,2130.761887,15.917997,3.641516,28.490851,58.916075,27.749595,27.137061,27.459438,26.882174,0.001489,0.002042,0.038204,-0.021859,810.138068,-9.243358,-17.456171,57.840182,27.437898,27.979191,28.245585,27.477294,-0.000517,0.000135,0.068798,213.257116,-500.008046,807.363047,64.834566,815.154897,1998.009217,29.420639,33.98251,30.040022,33.698586,-0.005039,0.016287,0.005913,2089.793031,2199.962967,949.094628,10.825184,979.111024,1510.859852,25.292599,25.333101,25.352159,25.314004,-0.004896,-0.000588,0.062468,1188.986718,542.622836,895.644614,104.380158,875.980389,138.795479,1103.096139,164.6,137.1,142.0,166.9
2216,2025-03-09 23:00:00,365.878041,0.011824,0.006333,0.002366,0.086858,2130.638317,15.841313,3.525399,28.506284,58.628142,27.749053,27.137208,27.459406,26.882675,0.001486,0.002119,0.037755,-0.044508,809.383788,-9.232763,-17.488032,58.017305,27.40129,27.976022,28.237705,27.477616,-0.000571,0.000189,0.068744,213.536414,-500.008022,799.593008,64.751218,807.60404,1991.95557,29.413508,33.961519,30.031781,33.68979,-0.005084,0.01615,0.006157,2089.774702,2199.781319,944.900256,11.061832,975.084817,1507.640892,25.292699,25.333427,25.352199,25.314337,-0.005254,-0.000308,0.061156,1189.585062,542.921446,886.346971,104.371904,866.926408,139.103607,1093.066309,164.6,137.1,142.0,166.9
2217,2025-03-10 00:00:00,368.648037,0.012691,0.006739,0.002411,0.085199,2132.337346,16.239345,3.901019,28.420622,58.518431,27.753199,27.135753,27.457443,26.888692,0.000602,0.002466,0.039748,-1.825251,820.891574,-9.109195,-17.739958,58.348534,27.381166,27.974172,28.233804,27.477954,7.2e-05,0.000269,0.070615,205.676779,-500.010817,795.971179,65.062696,802.569247,1988.863548,29.406536,33.963288,30.025179,33.686312,-0.00502,0.016257,0.002948,2090.720877,2199.922517,943.550828,10.312487,974.545358,1505.967958,25.302337,25.332383,25.360598,25.320158,-0.004975,-0.000677,0.065257,1184.041471,540.160663,881.746455,104.076331,863.218615,139.212528,1087.110015,164.6,137.1,142.0,166.9
2218,2025-03-10 00:00:00,366.456658,0.01154,0.005785,0.00203,0.08689,2130.73108,15.868701,3.614257,28.532274,59.047576,27.740967,27.129887,27.451463,26.875387,0.001597,0.002268,0.038121,-0.45064,810.700873,-9.307999,-17.381949,57.818757,27.372477,27.964759,28.221333,27.470042,-0.000682,0.000111,0.06853,213.036012,-500.007883,792.229295,64.736224,800.620346,1986.097321,29.398784,33.931534,30.015746,33.671623,-0.004981,0.016011,0.006375,2089.754495,2199.840533,940.616816,10.981998,971.293245,1504.428003,25.285545,25.32626,25.345333,25.307168,-0.005113,-4.3e-05,0.062702,1188.906389,542.277736,877.357027,104.165423,858.465174,139.540451,1083.421289,164.6,137.1,142.0,166.9
2219,2025-03-10 01:00:00,366.679171,0.011302,0.00578,0.002201,0.086823,2130.716811,15.855958,3.676658,28.500731,59.084305,27.748174,27.137771,27.459102,26.883371,0.001548,0.00194,0.037633,0.024816,810.409534,-9.32273,-17.349284,57.89003,27.335903,27.961679,28.213434,27.470166,-0.000575,0.000247,0.069106,213.243931,-500.007933,785.110951,64.793611,793.447125,1980.307116,29.384214,33.902462,29.999735,33.654842,-0.004907,0.016163,0.006279,2089.762459,2199.707909,936.470465,10.764727,967.204756,1501.16516,25.285559,25.326226,25.345209,25.307213,-0.005099,-0.000389,0.063247,1190.114871,542.043136,868.657284,103.918568,849.549579,139.572788,1074.188366,164.6,137.1,142.0,166.9
2220,2025-03-10 02:00:00,366.298014,0.01139,0.005789,0.001916,0.087062,2130.938926,15.797795,3.689289,28.4921,59.026584,27.748374,27.138241,27.459305,26.884012,0.001626,0.001817,0.037336,-0.000744,811.379394,-9.25745,-17.321387,57.890412,27.328393,27.9664,28.213178,27.478796,-0.000423,0.00025,0.06872,213.775534,-500.007798,778.05018,64.718939,786.621449,1974.515063,29.394072,33.901572,30.009138,33.66864,-0.005216,0.015994,0.00599,2089.801552,2199.560188,932.50127,10.516277,963.169454,1497.986254,25.293337,25.333824,25.352524,25.314511,-0.005295,6.2e-05,0.06063,1190.999653,542.237426,860.183396,103.879492,841.2569,139.814366,1065.070656,164.6,137.1,142.0,166.9
2221,2025-03-10 03:00:00,365.982738,0.011841,0.00592,0.002139,0.087505,2130.996466,15.783946,3.679419,28.418804,59.233298,27.747752,27.138241,27.459194,26.884,0.001417,0.001836,0.038014,0.487878,810.301758,-9.149955,-17.345287,57.979142,27.38981,27.963097,28.204903,27.477823,-0.000369,0.000289,0.068079,212.998775,-500.007908,771.229988,64.725799,779.521141,1969.006893,29.387831,33.883068,30.001133,33.662645,-0.005148,0.016015,0.005979,2089.765666,2199.691543,928.097477,10.555131,959.138811,1495.114757,25.292733,25.333707,25.352912,25.314215,-0.005047,-7e-05,0.062195,1188.843029,542.847145,851.949359,104.441034,832.395906,139.153076,1056.453722,164.6,137.1,142.0,166.9
2222,2025-03-10 04:00:00,366.692093,0.011725,0.006074,0.002308,0.08701,2130.868766,15.739666,3.640291,28.453481,59.3125,27.748378,27.138247,27.459165,26.884525,0.001489,0.001747,0.03765,0.112073,811.38371,-9.102611,-17.360714,58.128684,27.460065,27.959787,28.196412,27.478427,-0.00014,0.000509,0.068271,213.215034,-500.007973,764.812818,64.634047,772.967437,1963.482132,29.373778,33.85455,29.985765,33.645225,-0.005397,0.015837,0.006147,2089.772632,2199.776846,924.549407,10.46624,955.314014,1492.114992,25.286035,25.32647,25.345521,25.307362,-0.005049,-0.000217,0.061344,1190.567001,542.099953,843.881263,105.082734,824.473894,139.335424,1048.091449,164.6,137.1,142.0,166.9
2223,2025-03-10 05:00:00,366.908002,0.012142,0.006199,0.002137,0.086791,2130.853849,15.776929,3.311673,28.449799,59.352682,27.74057,27.131128,27.451093,26.876798,0.001487,0.001849,0.036894,0.354149,811.357233,-9.079646,-17.439161,57.940211,27.299701,27.948985,28.180626,27.470438,-0.00041,0.000338,0.069039,214.129452,-500.007813,758.334405,64.752568,766.526203,1957.654279,29.3756,33.845921,29.9864,33.642718,-0.005358,0.016071,0.006172,2089.811521,2199.742594,920.879571,10.537193,951.252982,1489.040843,25.292509,25.333123,25.35266,25.313828,-0.005349,-0.000707,0.057452,1189.156715,542.73101,836.00543,104.830616,816.408584,139.087413,1040.100083,164.6,137.1,142.0,166.9
2224,2025-03-10 06:00:00,366.326986,0.011945,0.006139,0.002196,0.08755,2130.909603,15.72337,3.291979,28.331326,59.840679,27.741435,27.131345,27.451276,26.877434,0.001233,0.002127,0.037195,-0.236627,811.525309,-9.128964,-17.486932,58.152335,27.348595,27.945799,28.172319,27.471152,-0.000409,0.000266,0.067913,213.118115,-500.007923,752.281272,64.772761,760.546389,1950.889244,29.36153,33.819047,29.970586,33.62195,-0.005606,0.016035,0.00626,2089.901543,2199.510482,916.149375,10.569586,948.017998,1486.296443,25.28581,25.326418,25.345599,25.306865,-0.005088,-0.000568,0.057047,1190.176965,542.481214,828.451469,104.572428,809.550442,139.161728,1031.375559,164.6,137.1,142.0,166.9
2225,2025-03-10 07:00:00,365.951252,0.012245,0.005863,0.002441,0.087431,2131.009367,15.650645,3.52092,28.121488,58.551429,27.742093,27.131576,27.451098,26.877809,0.001505,0.002225,0.037298,-0.056995,810.713064,-8.999393,-17.358762,58.441611,27.287801,27.942639,28.164157,27.471097,-0.000435,0.000462,0.068241,212.901857,-500.008019,746.436989,65.199175,754.419054,1946.291362,29.355631,33.801539,29.964013,33.611983,-0.005392,0.0158,0.006021,2089.893834,2199.519725,913.053213,10.03349,944.769039,1483.049915,25.285775,25.32646,25.345557,25.306909,-0.005291,-0.000488,0.060577,1189.571238,542.866172,821.216909,104.344391,802.820293,138.766418,1023.558746,164.6,137.1,142.0,166.9
2226,2025-03-10 08:00:00,366.798777,0.012727,0.005549,0.002064,0.087974,2131.297025,15.564549,3.438566,28.041829,58.545573,27.751721,27.139224,27.458662,26.88538,0.001924,0.002005,0.036855,0.009898,811.909598,-8.89175,-17.339465,57.542712,27.263015,27.947072,28.163119,27.477519,-0.000328,0.000422,0.068679,213.044639,-500.007835,740.17903,65.328521,748.484272,1941.68236,29.357737,33.79393,29.964672,33.611632,-0.005026,0.015785,0.006084,2090.04603,2199.676724,910.064428,10.207298,941.329761,1480.073859,25.292326,25.333351,25.352907,25.313639,-0.005521,-0.000491,0.058614,1190.690766,542.911353,813.879511,104.380383,795.431104,138.647071,1015.749288,164.6,137.1,142.0,166.9
2227,2025-03-10 09:00:00,365.69379,0.012107,0.005706,0.002192,0.087267,2131.309243,15.553616,3.258423,28.066527,58.651532,27.745897,27.132046,27.451399,26.878599,0.001752,0.002025,0.036413,-0.272507,812.193822,-9.005936,-17.401241,57.206077,27.273421,27.936822,28.148221,27.470358,-0.000484,3.5e-05,0.068414,213.086435,-500.007927,734.318088,65.373941,742.765559,1936.937526,29.33629,33.759284,29.941544,33.584342,-0.005037,0.01549,0.006185,2090.121555,2199.363162,906.719729,9.930206,938.094111,1477.410111,25.271509,25.312628,25.332066,25.292804,-0.005645,-0.000549,0.059857,1190.975733,544.122022,806.700774,104.808239,788.319638,138.966513,1008.267725,164.6,137.1,142.0,166.9
2228,2025-03-10 10:00:00,366.287363,0.012247,0.005549,0.002232,0.087388,2131.192662,15.572967,3.28308,27.892995,58.963048,27.753212,27.139689,27.45876,26.886148,0.001812,0.002025,0.03622,0.283342,812.858302,-8.860944,-17.364547,56.272542,27.153067,27.941179,28.147528,27.477792,-0.000302,0.000137,0.068198,212.649299,-500.00787,727.501858,64.965642,737.438831,1932.416263,29.338757,33.752153,29.942999,33.584277,-0.004971,0.015765,0.006014,2090.068263,2199.471579,903.977213,10.357624,935.16102,1474.9345,25.285273,25.326624,25.346055,25.30641,-0.005583,-0.000692,0.060519,1190.543359,541.181083,799.961836,104.862977,782.023155,139.411292,1001.382189,164.6,137.1,142.0,166.9
2229,2025-03-10 11:00:00,367.668937,0.012108,0.005689,0.002118,0.087553,2131.301156,15.476421,3.157819,27.817259,59.741363,27.753847,27.139845,27.458501,26.886213,0.002049,0.002251,0.036287,-0.092791,813.418078,-8.81582,-17.325029,56.72483,27.107481,27.937879,28.139932,27.478379,2.6e-05,0.000167,0.068237,212.753369,-500.007865,722.322402,64.360495,731.493179,1928.232951,29.341605,33.745066,29.944909,33.584626,-0.004882,0.015626,0.006054,2090.10874,2199.609434,901.212045,11.05932,931.724709,1472.591191,25.285628,25.326451,25.345898,25.306472,-0.005492,-0.000584,0.063328,1191.02616,541.994445,793.413689,105.097484,774.747809,138.913855,994.507484,164.6,137.1,142.0,166.9
2230,2025-03-10 12:00:00,367.233801,0.012083,0.006026,0.002211,0.088083,2131.456003,15.403139,3.244865,27.692199,59.712146,27.731209,27.11754,27.435919,26.864304,0.002027,0.002237,0.036402,-0.537929,813.13642,-8.770031,-17.242685,56.758103,27.26028,27.919788,28.115872,27.463046,-9e-05,4e-06,0.068933,212.93254,-500.007843,717.282106,64.174184,726.372093,1924.140646,29.320096,33.711113,29.922103,33.557641,-0.005027,0.015722,0.006069,2090.146467,2199.47737,898.410337,11.715388,929.099417,1470.1874,25.271535,25.312685,25.332142,25.292746,-0.005378,-0.00036,0.060593,1190.329374,542.233662,786.968036,105.463051,768.691293,139.539069,987.931998,164.6,137.1,142.0,166.9
2231,2025-03-10 13:00:00,366.223142,0.012301,0.005851,0.002183,0.087845,2131.552469,15.462205,3.244088,27.608969,60.002854,27.744977,27.132547,27.450701,26.879232,0.001981,0.002221,0.03648,-0.611715,813.140973,-8.713332,-17.200327,56.802381,27.162515,27.900906,28.092614,27.446933,-0.000375,7.8e-05,0.069075,212.504735,-500.007873,712.235447,63.995484,721.448884,1919.854231,29.298365,33.676383,29.898933,33.529645,-0.00506,0.015718,0.006067,2090.121331,2199.50001,895.382106,12.293413,925.935636,1468.040918,25.257614,25.298131,25.317715,25.27847,-0.005201,-0.000553,0.061015,1190.372416,541.627783,780.646297,105.42767,762.373071,139.446342,981.207198,164.6,137.1,142.0,166.9
2232,2025-03-10 14:00:00,367.187434,0.012203,0.005897,0.00215,0.087788,2131.486184,15.398669,3.308114,27.546804,60.084209,27.751984,27.140383,27.458157,26.887147,0.001817,0.002306,0.035232,-0.529287,813.635719,-8.674094,-17.186822,56.865947,27.233598,27.928768,28.115985,27.477004,-0.000397,0.000198,0.068097,211.492899,-500.007938,707.257619,64.346488,716.356414,1915.715745,29.326178,33.698899,29.925821,33.5585,-0.004804,0.015613,0.005823,2090.191184,2199.517623,892.728826,12.889905,923.271831,1465.651831,25.285312,25.326262,25.346034,25.306585,-0.00529,-0.000722,0.058229,1191.524026,542.486393,774.551202,105.082371,756.775778,139.837821,975.103602,164.6,137.1,142.0,166.9
2233,2025-03-10 15:00:00,367.452932,0.011937,0.005549,0.002233,0.087835,2131.609816,15.324301,3.421171,27.433019,60.106296,27.750328,27.140623,27.457802,26.887077,0.001899,0.002122,0.034854,-1.131671,813.391163,-8.623553,-17.240045,57.041511,27.111989,27.918095,28.100785,27.468882,-0.000578,0.00014,0.06841,212.242843,-500.007864,702.19845,64.64187,710.497944,1911.115614,29.312961,33.67438,29.911318,33.54065,-0.005084,0.015738,0.005775,2090.129477,2199.775829,890.126546,13.425152,920.295042,1463.40154,25.285415,25.326443,25.345924,25.306303,-0.004988,-0.000543,0.052624,1189.972475,542.581035,768.629772,104.981979,750.315811,139.243141,968.803148,164.6,137.1,142.0,166.9
2234,2025-03-10 16:00:00,367.166428,0.01185,0.0057,0.001958,0.087171,2131.674546,15.294674,3.494809,27.368186,60.114924,27.748314,27.140821,27.457691,26.887556,0.001917,0.002302,0.034682,-0.787365,813.616826,-8.572938,-17.144172,57.086704,27.172112,27.922345,28.101536,27.476715,-0.000179,0.000239,0.068164,212.879421,-500.007803,697.536529,64.730405,706.021957,1906.742191,29.315965,33.669161,29.913606,33.540989,-0.005239,0.015944,0.005848,2090.213501,2199.602301,887.445875,13.800299,918.00012,1461.205052,25.292142,25.333157,25.35308,25.312987,-0.005303,-0.000625,0.053563,1191.831526,543.087782,762.717586,105.629417,744.92304,139.265325,961.452216,164.6,137.1,142.0,166.9
2235,2025-03-10 17:00:00,366.953736,0.011958,0.005784,0.001937,0.087941,2131.714704,15.319746,3.471473,27.443674,59.963898,27.747388,27.140894,27.45773,26.888086,0.001926,0.002137,0.034744,0.051924,814.85758,-8.644472,-17.155418,57.155183,27.145751,27.919913,28.095025,27.477046,9e-06,0.000382,0.069161,212.564396,-500.007847,693.080843,64.668204,701.411759,1902.449603,29.303516,33.645616,29.899769,33.523734,-0.004982,0.015882,0.005592,2090.272362,2199.558742,884.359019,14.070278,915.034422,1458.987952,25.28536,25.326145,25.345978,25.306185,-0.005132,-0.000442,0.056279,1190.84095,542.131789,757.011329,105.275236,739.178678,139.256229,955.74131,164.6,137.1,142.0,166.9
