source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
ftes_1hour,3/5/2025 11:00,2025-03-05T11:00:00,0.011254276,745.9932748,1730.042966,27.16632538,-14.03620703,-20.23788365,737.311286,65.94191884,895.1268201,10.78025446,-15.66606407,-11.56626211,FALSE,FALSE,0,0,10508.39711
ftes_1hour,3/5/2025 12:00,2025-03-05T12:00:00,0.011002513,743.5102632,1726.133235,27.25046318,-13.88764651,-20.27883363,734.6434034,65.53478183,893.7023394,10.82458696,-15.68903963,-11.5906587,FALSE,FALSE,0,0,9862.496078
ftes_1hour,3/5/2025 13:00,2025-03-05T13:00:00,0.011222303,740.7861157,1722.834222,27.22478579,-13.92494532,-20.22050389,732.2568681,65.47244808,892.3661448,10.68688156,-15.67557512,-11.60337104,FALSE,FALSE,0,0,-12394.31958
ftes_1hour,3/5/2025 14:00,2025-03-05T14:00:00,0.011098205,738.8212871,1719.508063,27.26035062,-13.98146011,-20.23221266,730.13826,65.13489213,890.7485015,10.82386182,-15.63252295,-11.57259589,FALSE,FALSE,0,0,15832.87885
ftes_1hour,3/5/2025 15:00,2025-03-05T15:00:00,0.464181868,737.7702947,1720.273567,26.12345178,-13.69082489,156.1093318,728.3071432,65.23512128,888.9611351,12.38973048,-16.01165812,-11.5394799,FALSE,FALSE,0,0,-2.319643116
ftes_1hour,3/5/2025 16:00,2025-03-05T16:00:00,0.050058474,708.3862853,1638.561485,14.61451931,346.2098087,-33.41883496,685.3341172,50.39788751,841.0536727,-1.374059968,-31.86921452,-26.63026534,FALSE,FALSE,0,0,70.95471984
ftes_1hour,3/5/2025 17:00,2025-03-05T17:00:00,0.006612048,15.49940584,-1095.975119,-904.6482923,-1083.239523,-1132.255631,-1093.10425,-1111.355175,-1107.796874,-1098.501193,-1141.462445,-1096.289813,FALSE,FALSE,0,0,15948.07544
ftes_1hour,3/5/2025 18:00,2025-03-05T18:00:00,0.355727643,12.69957762,4.695891599,25.95943465,-12.84564463,-19.71632725,0.291378138,63.64359825,8.728104286,11.7071828,-13.75199416,-11.60731555,FALSE,FALSE,0,0,-8.019774138
ftes_1hour,3/5/2025 19:00,2025-03-05T19:00:00,0.011816928,11.93935783,4.584177341,26.2149975,-12.34663105,-19.65103496,0.890251253,63.97271086,9.123512651,11.99654052,-13.60523158,-11.54863147,FALSE,FALSE,0,0,2.210514988
ftes_1hour,3/5/2025 20:00,2025-03-05T20:00:00,0.011169795,13.06362323,4.999144839,25.93944418,-12.36109499,-19.51547772,1.059586801,63.74761217,9.697945403,11.40089107,-14.24625619,-11.44937819,FALSE,FALSE,0,0,-1737.301915
ftes_1hour,3/5/2025 21:00,2025-03-05T21:00:00,0.010863578,12.86019955,4.948904664,25.82265408,-12.32334724,-19.49134111,1.076136991,63.46941396,9.835946313,11.44289872,-14.33529635,-11.47382623,FALSE,FALSE,0,0,664.3121708
ftes_1hour,3/5/2025 22:00,2025-03-05T22:00:00,0.011421451,12.72953807,4.803482612,25.7443716,-12.23779525,-19.38961547,0.980538967,62.92581363,9.573308874,11.56252453,-14.46411402,-11.41233982,FALSE,FALSE,0,0,-234.2136651
ftes_1hour,3/5/2025 23:00,2025-03-05T23:00:00,0.011102912,12.67541003,4.646240637,25.6132637,-12.18408467,-19.34067476,1.322241539,63.12400649,9.482001718,11.72535913,-14.59976778,-11.37578954,FALSE,FALSE,0,0,169.9259431
ftes_1hour,3/6/2025 0:00,2025-03-06T00:00:00,0.011104041,12.95583369,4.589301612,25.5875071,-12.21341839,-19.42255622,2.031596429,63.26778392,9.365720633,11.9864551,-14.58065608,-11.36793727,FALSE,FALSE,0,0,248382.3384
ftes_1hour,3/6/2025 1:00,2025-03-06T01:00:00,0.011518791,12.71999912,4.379702074,25.59202971,-12.19193973,-19.46791752,1.095898033,63.18279563,7.786929649,11.77327584,-15.07590115,-11.27999891,FALSE,FALSE,0,0,-568.6186136
ftes_1hour,3/6/2025 2:00,2025-03-06T02:00:00,0.011153654,12.83690672,4.340118497,25.54280579,-12.17420893,-19.45536452,0.207407024,63.1886209,8.047615157,10.61772403,-15.12243871,-11.36142259,FALSE,FALSE,0,0,-320.1746194
ftes_1hour,3/6/2025 3:00,2025-03-06T03:00:00,0.011177837,16.96682961,4.335639131,25.46732624,-12.09868248,-19.4383472,4.662296664,63.50193972,8.258239889,9.973524979,-15.20200561,-11.37930638,FALSE,FALSE,0,0,170777.9386
ftes_1hour,3/6/2025 4:00,2025-03-06T04:00:00,0.268409773,1342.968225,4.218310374,25.3253072,-12.09671508,-19.2923082,1331.549116,64.76688964,130.1903365,10.38498929,-15.2157538,-11.36937464,FALSE,FALSE,0,1,5154.886349
ftes_1hour,3/6/2025 5:00,2025-03-06T05:00:00,1.095132887,4819.520536,4.060806146,25.29386236,-12.06383097,-19.30967703,4824.940246,64.20457732,505.9256649,10.69626465,-15.48587294,-11.33199342,FALSE,FALSE,0,1,4205.219683
ftes_1hour,3/6/2025 6:00,2025-03-06T06:00:00,1.103552358,4752.683755,4.16325572,25.26144132,-12.0117996,-19.44224149,4756.283169,64.87909205,787.6738259,10.88514817,-15.62455635,-11.29867268,FALSE,FALSE,0,1,-7938.358716
ftes_1hour,3/6/2025 7:00,2025-03-06T07:00:00,1.099906522,4733.628477,4.125294425,25.14567518,-11.94289204,-19.27255945,4738.031169,65.49573234,999.6652414,10.93081199,-15.61165094,-11.35545344,FALSE,FALSE,0,1,5226.586714
ftes_1hour,3/6/2025 8:00,2025-03-06T08:00:00,1.094881364,4727.070558,4.040144474,25.02442664,-11.96424669,-19.27043177,4733.32445,64.32219793,1143.849012,10.91676331,-15.59692749,-11.37986049,FALSE,FALSE,0,1,1305.017474
ftes_1hour,3/6/2025 9:00,2025-03-06T09:00:00,1.106659422,4720.163913,3.866449756,24.94615327,-12.01989325,-19.37009757,4728.582505,64.33437711,1243.150863,11.16265205,-15.74184961,-11.37064678,FALSE,FALSE,0,1,-586.3993028
ftes_1hour,3/6/2025 10:00,2025-03-06T10:00:00,1.0998693,4717.053021,3.839800794,24.9255607,-11.92896755,-19.31613068,4724.927671,64.52843802,1317.875093,11.31383808,-15.75948498,-11.35120587,FALSE,FALSE,0,1,458.1496474
ftes_1hour,3/6/2025 11:00,2025-03-06T11:00:00,1.099887757,4714.26529,3.785589757,24.90897512,-11.86785913,-19.32631328,4721.542573,64.74367731,1379.000486,11.46317609,-15.75823587,-11.36067405,FALSE,FALSE,0,1,-151039.2263
ftes_1hour,3/6/2025 12:00,2025-03-06T12:00:00,1.098532948,4708.173227,3.813042868,24.86851509,-11.86460546,-19.27013627,4715.433765,64.81311806,1429.892816,11.51321047,-15.70567632,-11.3813052,FALSE,FALSE,0,1,4496.621295
ftes_1hour,3/6/2025 13:00,2025-03-06T13:00:00,1.101660209,4714.796366,3.919812459,24.92540647,-11.78824989,-19.20365143,4721.709767,64.83506506,1472.289433,11.79494375,-15.76967789,-11.33961582,FALSE,FALSE,0,1,2117.872157
ftes_1hour,3/6/2025 14:00,2025-03-06T14:00:00,1.100285306,4716.841346,3.944842385,24.93374094,-11.74820101,-19.19510065,4723.223131,64.81660595,1510.840746,11.7107154,-15.79650136,-11.38385408,FALSE,FALSE,0,1,-1487.363109
ftes_1hour,3/6/2025 15:00,2025-03-06T15:00:00,1.099831708,4715.54107,4.702838349,25.51424491,-11.68896884,-19.04674729,4726.883545,64.85943571,1543.397797,10.74297433,-16.12035107,-11.33879352,FALSE,FALSE,0,1,2866.582304
ftes_1hour,3/6/2025 16:00,2025-03-06T16:00:00,0.727349791,4482.836851,4.988483043,26.54265185,-12.02858059,-19.16602051,4488.470335,65.31396996,1575.680145,11.66268783,-15.84768251,-11.37781219,FALSE,FALSE,0,1,624.7396407
ftes_1hour,3/6/2025 17:00,2025-03-06T17:00:00,0.867165941,4444.349308,5.000028146,26.84756056,-12.7595469,-19.13428354,4447.292041,65.16979453,1573.918301,11.67405899,-15.47933146,-11.50634379,FALSE,FALSE,0,1,-275.2725132
ftes_1hour,3/6/2025 18:00,2025-03-06T18:00:00,0.794072888,4518.229076,5.18870023,26.86672834,-12.00391154,-18.42745912,4525.644448,65.35583729,1584.847457,11.2125837,-15.53556394,-11.43505803,FALSE,FALSE,0,1,-1010.763198
ftes_1hour,3/6/2025 19:00,2025-03-06T19:00:00,0.967688363,3457.779357,3.799232598,25.65110579,-10.62525639,-16.87508334,3453.720179,65.37195334,1581.67188,12.07917327,-14.62622646,-11.51871377,FALSE,FALSE,0,1,-6108.03685
ftes_1hour,3/6/2025 20:00,2025-03-06T20:00:00,0.361580654,3623.393313,3.246034436,25.33031383,-11.84701718,-18.67858326,3619.391496,64.70847661,1508.525513,12.29120788,3.66560577,18.47087742,FALSE,FALSE,0,1,-273.2417911
ftes_1hour,3/6/2025 21:00,2025-03-06T21:00:00,1.333907178,4832.401006,4.431570457,26.48031081,-12.67712291,-19.17641504,4828.722995,64.68011285,1491.404359,12.38457259,31.80525233,40.88348635,FALSE,FALSE,0,1,1243.417374
ftes_1hour,3/6/2025 22:00,2025-03-06T22:00:00,1.346279489,4787.667386,4.321964939,26.48389619,-9.683499234,-18.28179529,4782.237143,65.52342616,1568.020725,12.85525146,-14.47447827,-10.4279935,FALSE,FALSE,0,1,-3615.623629
ftes_1hour,3/6/2025 23:00,2025-03-06T23:00:00,1.222662281,4741.38542,4.540765046,26.5939948,-9.085194859,-18.13721171,4737.265274,64.97932334,1611.580064,12.11068755,-15.23534228,-10.84261954,FALSE,FALSE,0,1,374.3974383
ftes_1hour,3/7/2025 0:00,2025-03-07T00:00:00,1.20010888,4741.409601,4.28637742,26.4736991,-9.06982294,-18.19737324,4734.618878,65.06764592,1623.361516,11.1513931,-15.39968674,-10.97070094,FALSE,FALSE,0,1,-1.072166455
ftes_1hour,3/7/2025 1:00,2025-03-07T01:00:00,1.200253329,4742.392778,4.537121177,26.49705587,-8.910094586,-18.16862741,4735.76591,64.89603971,1655.529371,11.14603083,-15.37695883,-10.75352976,FALSE,FALSE,0,1,6806.395337
ftes_1hour,3/7/2025 2:00,2025-03-07T02:00:00,1.200237549,4731.93304,4.472885752,26.37980039,-8.948468133,-18.08326843,4725.29251,64.61996683,1678.022885,11.02989189,-15.28953127,-10.76353598,FALSE,FALSE,0,1,662847.782
ftes_1hour,3/7/2025 3:00,2025-03-07T03:00:00,1.201044699,4597.735225,3.917677504,25.7986677,-8.963412679,-18.12036466,4591.7086,64.67946768,1712.081922,11.08189177,-15.39846554,-10.75588327,FALSE,FALSE,0,1,-166261.3083
ftes_1hour,3/7/2025 4:00,2025-03-07T04:00:00,1.199843526,4558.57006,3.230841089,25.24888377,-8.977492786,-18.18414903,4552.009771,64.57511716,1728.661974,10.8636246,-15.37975992,-10.68864125,FALSE,FALSE,0,1,32605.76536
ftes_1hour,3/7/2025 5:00,2025-03-07T05:00:00,1.199953241,4564.637721,3.066177968,25.13515289,-8.892821814,-18.18785118,4558.578917,64.41238411,1734.706878,10.91632711,-15.39338379,-10.64469169,FALSE,FALSE,0,1,55303.84177
ftes_1hour,3/7/2025 6:00,2025-03-07T06:00:00,1.200436824,4567.124725,3.074342643,25.12978386,-8.927167464,-18.16055378,4560.482326,64.48560577,1741.089006,10.69158358,-15.40399077,-10.6452162,FALSE,FALSE,0,1,5142.868959
ftes_1hour,3/7/2025 7:00,2025-03-07T07:00:00,1.200299707,4567.81397,3.088989609,25.11844109,-8.914264799,-18.14516147,4561.073727,64.48337154,1748.446661,10.52301067,-15.32059332,-10.67209062,FALSE,FALSE,0,1,-5026.692533
ftes_1hour,3/7/2025 8:00,2025-03-07T08:00:00,1.199877361,4567.098771,3.081023457,25.08280326,-8.87070179,-18.1572819,4559.954662,64.74545577,1756.924421,10.70364027,-15.36588788,-10.63221882,FALSE,FALSE,0,1,1693.395936
ftes_1hour,3/7/2025 9:00,2025-03-07T09:00:00,1.200234523,4566.882924,3.283330069,25.06466586,-8.884474102,-18.12886217,4560.117046,64.59301963,1765.863865,11.07036686,-15.39099385,-10.61401176,FALSE,FALSE,0,1,-604.3392074
ftes_1hour,3/7/2025 10:00,2025-03-07T10:00:00,1.200127671,4565.399728,3.311889583,25.18063414,-8.904418194,-18.10831753,4558.541079,64.48068338,1777.577316,11.29937578,-15.20318807,-10.63302974,FALSE,FALSE,0,1,13880.84453
ftes_1hour,3/7/2025 11:00,2025-03-07T11:00:00,1.199664954,4562.136297,3.369376982,25.78339286,-9.119048316,-18.08191299,4554.342136,64.25120412,1790.365791,12.47047974,-15.14660036,-10.65280218,FALSE,FALSE,0,1,7052.757949
ftes_1hour,3/7/2025 12:00,2025-03-07T12:00:00,1.199960098,4560.516893,3.397874586,26.1542956,-9.285695243,-18.18838345,4554.669541,64.73506916,1800.09597,12.1141616,-15.04916879,-10.66179734,FALSE,FALSE,0,1,-5486.826769
ftes_1hour,3/7/2025 13:00,2025-03-07T13:00:00,1.200184313,4559.300566,3.494796657,26.43087973,-9.44203433,-18.22100984,4557.665068,64.76595626,1810.458732,11.98479389,-14.88938662,-10.65664957,FALSE,FALSE,0,1,-5424.824387
ftes_1hour,3/7/2025 14:00,2025-03-07T14:00:00,1.607582829,4512.712552,3.56251744,26.77286847,-9.53931903,-18.16648176,4513.294226,64.44159525,1819.336634,13.69104329,-14.68469853,-10.5828642,FALSE,FALSE,0,1,-114.3548937
ftes_1hour,3/7/2025 15:00,2025-03-07T15:00:00,1.566595392,3427.864524,3.420014186,27.13295457,-9.766467334,-18.26042676,3418.784597,64.83752923,1805.73667,10.87366107,-13.46198001,-10.4086837,FALSE,FALSE,0,1,26467.81813
ftes_1hour,3/7/2025 16:00,2025-03-07T16:00:00,0.607766125,3766.395081,3.215591741,27.09511119,-9.782165167,-18.19078111,3760.103606,65.37162988,1725.462305,10.91414025,-12.45111355,-9.905913586,FALSE,FALSE,0,1,-353.0665663
ftes_1hour,3/7/2025 17:00,2025-03-07T17:00:00,1.302052,4591.231146,3.337979949,26.88613626,-9.878832919,-18.1342081,4599.899302,65.64776161,1731.027236,11.1151382,44.94893216,-10.1714119,FALSE,FALSE,0,1,1188.03521
ftes_1hour,3/7/2025 18:00,2025-03-07T18:00:00,1.297061473,4586.732417,4.474583491,33.93830793,-11.14836757,-18.14802461,4596.705587,65.47870134,1795.214466,13.20045843,-11.18117135,-11.41946897,FALSE,FALSE,0,1,901.4536942
ftes_1hour,3/7/2025 19:00,2025-03-07T19:00:00,1.292953477,4582.835504,4.671267116,65.8958512,47.82785182,42.33333287,4597.319367,65.38317095,1835.098434,13.48505746,-5.49415632,-11.32839698,FALSE,FALSE,0,1,948.6165517
ftes_1hour,3/7/2025 20:00,2025-03-07T20:00:00,1.308560724,4589.018619,4.295266514,26.37478787,1.961036258,-5.138573189,4601.113371,65.28656554,1862.230153,12.21320634,-16.70570816,-11.25169027,FALSE,FALSE,0,1,396.1694846
ftes_1hour,3/7/2025 21:00,2025-03-07T21:00:00,2.041691211,4757.509161,3.414245418,26.34203198,-8.47966817,-15.78088647,4772.855213,65.28476382,1882.967584,11.92937623,-16.21822942,-10.54615953,FALSE,FALSE,0,1,229.8234011
ftes_1hour,3/7/2025 22:00,2025-03-07T22:00:00,2.173651931,4770.058393,3.118480541,26.19186712,-10.59376536,-17.41521585,4782.511498,65.67814418,1918.226614,12.59867765,-13.64710358,6.373704376,FALSE,FALSE,0,1,95.09823832
ftes_1hour,3/7/2025 23:00,2025-03-07T23:00:00,2.15917729,4768.68326,3.158842341,26.05597959,-9.447672477,-18.64085804,4780.210347,65.44330885,1945.482538,12.74370956,-13.58554505,99.14015174,FALSE,FALSE,0,1,95.00290888
ftes_1hour,3/8/2025 0:00,2025-03-08T00:00:00,2.153298,4774.056777,2.120106,26.907707,-9.205084,-18.125973,4776.251936,65.872425,1958.525765,14.937286,-15.026064,118.521963,FALSE,FALSE,0,1,-913.9737962
ftes_1hour,3/8/2025 1:00,2025-03-08T01:00:00,0.377540112,3817.282456,3.096647458,26.14896458,-9.676590451,-18.67271235,3817.11289,65.9584665,1983.762812,13.86842007,2195.386392,111.9413516,FALSE,FALSE,0,1,538.7977311
ftes_1hour,3/8/2025 2:00,2025-03-08T02:00:00,0.011543425,3102.989754,3.162786786,26.19808717,-9.655450589,-18.58708442,3093.476646,65.21552255,1913.132867,13.75751372,3244.023699,109.1277257,FALSE,FALSE,0,0,1951.63707
ftes_1hour,3/8/2025 3:00,2025-03-08T03:00:00,0.01148817,2816.786667,3.148853229,26.1794795,-9.653499893,-18.52456833,2808.919909,65.47945752,1818.609609,12.5670735,3051.116042,107.6040995,FALSE,FALSE,0,0,5179677.622
ftes_1hour,3/8/2025 4:00,2025-03-08T04:00:00,0.011508321,2595.57226,3.157059864,26.24352515,-9.693833935,-18.45366353,2587.138295,65.20599967,1734.868745,12.05513888,2856.941099,106.7406203,FALSE,FALSE,0,0,-10977837.68
ftes_1hour,3/8/2025 5:00,2025-03-08T05:00:00,0.011608575,2404.517684,3.14349243,26.33300378,-9.612743111,-18.39713366,2395.11054,64.93383571,1661.486979,11.6820297,2676.774211,106.3215318,FALSE,FALSE,0,0,-1905705.269
ftes_1hour,3/8/2025 6:00,2025-03-08T06:00:00,0.011789716,2236.313026,3.212763896,26.41196288,-9.608239573,-18.2957678,2227.907581,64.60196736,1596.737263,11.12009683,2511.343273,106.1576179,FALSE,FALSE,0,0,-928584.1306
ftes_1hour,3/8/2025 7:00,2025-03-08T07:00:00,0.011787082,2085.514694,3.214877352,26.58583104,-9.706864546,-18.26598384,2077.946092,64.72395452,1538.885911,10.40735292,2359.780955,106.0906056,FALSE,FALSE,0,0,57250695.52
ftes_1hour,3/8/2025 8:00,2025-03-08T08:00:00,0.01183091,1952.716056,3.292912135,26.63960535,-9.648988324,-18.26127227,1945.843782,65.20332471,1488.307037,10.28642398,2221.922255,105.6185641,FALSE,FALSE,0,0,-3029995.391
ftes_1hour,3/8/2025 9:00,2025-03-08T09:00:00,0.011731947,1836.355917,3.190130626,26.53487875,-9.622190867,-18.19111396,1829.871605,64.67196866,1442.889617,10.50695997,2097.0234,105.5532808,FALSE,FALSE,0,0,1175794.378
ftes_1hour,3/8/2025 10:00,2025-03-08T10:00:00,0.012094621,1735.908304,3.13703017,26.63926157,-9.588589196,-18.21534938,1730.361972,65.45398103,1403.94706,10.12817576,1984.978141,105.4245756,FALSE,FALSE,0,0,-276963.9208
ftes_1hour,3/8/2025 11:00,2025-03-08T11:00:00,0.011598053,1649.026634,3.151819659,26.74225071,-9.618404015,-18.19332314,1643.691775,65.6702612,1367.248113,10.71613406,1885.273486,105.4926431,FALSE,FALSE,0,0,174964.2949
ftes_1hour,3/8/2025 12:00,2025-03-08T12:00:00,0.011691999,1574.073758,3.09440511,26.82862227,-9.595331932,-18.14439654,1568.000559,65.38850062,1334.745511,10.89367618,1797.15544,105.6233904,FALSE,FALSE,0,0,-797829.3488
ftes_1hour,3/8/2025 13:00,2025-03-08T13:00:00,0.011562517,1507.990778,3.063592244,26.96017139,-9.581945266,-18.19952588,1501.304102,65.23671692,1304.995197,10.81071583,1718.921058,105.2549833,FALSE,FALSE,0,0,510364.2205
ftes_1hour,3/8/2025 14:00,2025-03-08T14:00:00,0.011437922,1449.70822,2.986856937,27.03546425,-9.558837661,-18.16694913,1442.694748,65.28522372,1278.077075,10.61469347,1649.31114,105.6208989,FALSE,FALSE,0,0,467776.0584
ftes_1hour,3/8/2025 15:00,2025-03-08T15:00:00,0.011695835,1398.563017,3.060643176,27.10008277,-9.550032362,-18.11329865,1390.96412,65.18929332,1254.16876,10.61814291,1587.247897,104.8297056,FALSE,FALSE,0,0,-198304.0909
ftes_1hour,3/8/2025 16:00,2025-03-08T16:00:00,0.013264538,1352.715039,3.011119207,27.18399609,-9.62712418,-18.06934863,1344.958156,65.14045551,1232.005912,10.74241702,1531.958388,104.571014,FALSE,FALSE,0,0,-29226.67835
ftes_1hour,3/8/2025 17:00,2025-03-08T17:00:00,0.011896581,1310.880741,3.129767926,27.27482426,-9.646443577,-18.00920676,1303.296534,65.68702037,1211.921332,10.91181723,1481.888576,104.2919629,FALSE,FALSE,0,0,30581.58846
ftes_1hour,3/8/2025 18:00,2025-03-08T18:00:00,0.011908153,1273.908426,3.094136473,27.38027936,-9.587394449,-18.01707729,1266.185329,65.50466104,1193.078208,10.92225939,1437.005655,104.4317782,FALSE,FALSE,0,0,-3194980.557
ftes_1hour,3/8/2025 19:00,2025-03-08T19:00:00,0.011758436,1239.486087,3.093556845,27.53982147,-9.636824434,-17.96829742,1232.532447,65.31484617,1175.522693,10.91306576,1396.296817,104.0290689,FALSE,FALSE,0,0,229916.0349
ftes_1hour,3/8/2025 20:00,2025-03-08T20:00:00,0.011795653,1207.448545,3.086719881,27.54086151,-9.590956814,-18.06029973,1200.582136,65.22799358,1159.44198,10.94705165,1358.940735,104.0405954,FALSE,FALSE,0,0,-860830.8569
ftes_1hour,3/8/2025 21:00,2025-03-08T21:00:00,0.011725974,1177.916169,3.184085892,27.61070521,-9.608120313,-18.04650829,1171.279094,65.09877658,1144.670375,10.80782824,1324.397594,103.8333846,FALSE,FALSE,0,0,423834.6704
ftes_1hour,3/8/2025 22:00,2025-03-08T22:00:00,0.012365803,1151.182478,3.185821093,27.69896358,-9.614072178,-17.96292689,1144.080611,64.88881662,1131.102697,10.78995174,1292.512629,103.9120541,FALSE,FALSE,0,0,-41782.55596
ftes_1hour,3/8/2025 23:00,2025-03-08T23:00:00,0.011810218,1124.75492,3.125825372,27.79241708,-9.60198724,-17.89616978,1118.14859,64.62405331,1118.7332,10.64745189,1262.685682,104.3141995,FALSE,FALSE,0,0,47567.08334
ftes_1hour,3/9/2025 0:00,2025-03-09T00:00:00,0.011566,1104.443828,2.938031,28.125579,-9.567331,-18.11286,1105.343425,64.605379,1112.55883,9.885495,1248.575865,104.3599,FALSE,FALSE,0,0,83167.8746
ftes_1hour,3/9/2025 1:00,2025-03-09T01:00:00,0.011686285,1078.910047,3.136784304,27.97607361,-9.679393686,-17.88411171,1071.433739,65.11234628,1094.257951,10.7455086,1209.323619,104.8690174,FALSE,FALSE,0,0,-212277.3496
ftes_1hour,3/9/2025 2:00,2025-03-09T02:00:00,0.011594507,1057.804338,3.145081931,28.0247721,-9.669258866,-17.85373094,1050.590973,65.08979918,1083.093966,10.74442496,1185.079353,104.5014125,FALSE,FALSE,0,0,229964.7955
ftes_1hour,3/9/2025 3:00,2025-03-09T03:00:00,0.011432291,1037.916509,3.108048118,28.07508785,-9.635877574,-17.8160146,1030.868392,65.1162843,1073.006675,10.83908322,1162.375171,103.8195171,FALSE,FALSE,0,0,122600.9087
ftes_1hour,3/9/2025 4:00,2025-03-09T04:00:00,0.011852276,1019.914286,3.127363867,28.09372655,-9.568122407,-17.8530466,1012.387636,65.29122202,1062.796215,10.62608449,1141.031488,103.7010774,FALSE,FALSE,0,0,-42863.96657
ftes_1hour,3/9/2025 5:00,2025-03-09T05:00:00,0.011609911,1003.507731,3.098323992,28.02573417,-9.599947893,-17.81998039,995.4461888,65.18744793,1053.377834,10.52362625,1121.043674,103.8026774,FALSE,FALSE,0,0,67693.58199
ftes_1hour,3/9/2025 6:00,2025-03-09T06:00:00,0.011331919,987.0346216,3.142762523,28.03719671,-9.537668288,-17.80224571,979.7164709,65.22584429,1044.681148,10.49046082,1101.898056,104.1430749,FALSE,FALSE,0,0,59257.49446
ftes_1hour,3/9/2025 7:00,2025-03-09T07:00:00,0.011587765,971.9590869,3.157881696,28.02809315,-9.58077329,-17.7937771,964.6505124,65.1231996,1036.427316,10.63665687,1084.107191,104.0807281,FALSE,FALSE,0,0,-58924.25404
ftes_1hour,3/9/2025 8:00,2025-03-09T08:00:00,0.011724401,957.8170348,3.154228278,28.03380368,-9.478500832,-17.76539698,950.4113369,65.26949037,1028.502061,10.53969472,1067.233799,104.0210661,FALSE,FALSE,0,0,-103501.6548
ftes_1hour,3/9/2025 9:00,2025-03-09T09:00:00,0.011273723,944.5578905,3.374032101,28.02804898,-9.390901283,-17.63876389,936.8032639,65.43914418,1021.056476,10.90492333,1051.135758,104.1056938,FALSE,FALSE,0,0,29420.43832
ftes_1hour,3/9/2025 10:00,2025-03-09T10:00:00,0.011576739,931.5361108,3.110383881,28.01734957,-9.426270017,-17.63592046,924.1642796,65.19808405,1013.857929,10.98641075,1035.922449,104.1871052,FALSE,FALSE,0,0,-42973.90138
ftes_1hour,3/9/2025 11:00,2025-03-09T11:00:00,0.011846076,918.9957154,3.116151326,28.06781467,-9.43531299,-17.63175252,912.354489,64.8575029,1006.985748,10.77207204,1021.595049,104.0649783,FALSE,FALSE,0,0,-46560.24015
ftes_1hour,3/9/2025 12:00,2025-03-09T12:00:00,0.01179958,907.8608736,3.121325048,28.12642441,-9.468127426,-17.63261533,900.7118144,64.92675104,1000.741794,10.7443767,1008.041626,104.1630401,FALSE,FALSE,0,0,239479.5638
ftes_1hour,3/9/2025 13:00,2025-03-09T13:00:00,0.011450783,897.0248451,3.416104418,28.15804274,-9.453477267,-17.59927274,889.8252776,64.97398341,994.7915591,10.91718994,995.0287574,104.2364511,FALSE,FALSE,0,0,31066.86267
ftes_1hour,3/9/2025 14:00,2025-03-09T14:00:00,0.011200729,886.6120799,3.444782773,28.17392679,-9.399031815,-17.61055085,879.2822591,64.8920161,988.7965004,11.18355273,982.3895518,104.1783295,FALSE,FALSE,0,0,41642.06611
ftes_1hour,3/9/2025 15:00,2025-03-09T15:00:00,0.011508544,876.6924563,3.567786101,28.21539673,-9.357328293,-17.64480772,868.8217885,65.11401,982.4528822,10.93285408,970.1085794,104.1512438,FALSE,FALSE,0,0,-32225.92661
ftes_1hour,3/9/2025 16:00,2025-03-09T16:00:00,0.011209859,866.3003219,3.521848176,28.30265341,-9.388739465,-17.69329311,858.7062491,64.93615053,977.0229009,10.9081852,958.1967646,104.4566529,FALSE,FALSE,0,0,34792.95713
ftes_1hour,3/9/2025 17:00,2025-03-09T17:00:00,0.011089067,856.9268589,3.427891568,28.31454164,-9.337119232,-17.67271433,849.3966701,64.9898479,971.8021803,11.20917549,946.757722,104.4150742,FALSE,FALSE,0,0,77600.03146
ftes_1hour,3/9/2025 18:00,2025-03-09T18:00:00,0.011424715,847.8326233,3.291421597,28.45520539,-9.324841363,-17.64548086,840.2606309,64.58287255,966.5253397,11.17602199,935.9022304,103.9448221,FALSE,FALSE,0,0,-27094.56216
ftes_1hour,3/9/2025 19:00,2025-03-09T19:00:00,0.011246034,839.3321495,3.283688848,28.45300969,-9.221446898,-17.57381982,831.4779248,64.83052923,961.5778588,11.07529383,925.2792455,104.2603255,FALSE,FALSE,0,0,47573.4622
ftes_1hour,3/9/2025 20:00,2025-03-09T20:00:00,0.011190291,831.1208859,3.646699647,28.40592575,-9.238975543,-17.54260309,823.2563342,64.80531581,956.9051582,10.90502306,915.1306495,104.2535067,FALSE,FALSE,0,0,147305.7352
ftes_1hour,3/9/2025 21:00,2025-03-09T21:00:00,0.011575776,823.3315545,3.626195969,28.45327149,-9.209753994,-17.49981047,815.0107718,64.77921726,952.5616523,11.05905917,905.2709132,104.0132848,FALSE,FALSE,0,0,-20206.57457
ftes_1hour,3/9/2025 22:00,2025-03-09T22:00:00,0.011762163,815.1548973,3.641516348,28.49085078,-9.243357932,-17.45617098,807.3630471,64.83456603,949.0946281,10.82518387,895.6446143,104.3801576,FALSE,FALSE,0,0,-43869.24625
