region,year,extreme_type,ground_truth,llm_prediction,regression_prediction,llm_diff,regression_diff,llm_confidence,parse_ok,parse_error
N3,2023,c14,0.0,0.0,1.14190790399446,0.0,1.14190790399446,0.6,True,
N3,2023,c21,0.0,0.0,0.214534307582655,0.0,0.214534307582655,0.7,True,
N3,2023,c22,0.0,1.0,0.543178421757264,1.0,0.543178421757264,0.5,True,
N3,2023,c23,3.0,2.0,0.59860684001818,-1.0,-2.40139315998182,0.4,True,
N3,2023,c24,4.0,1.0,0.602804220867571,-3.0,-3.3971957791324288,0.3,True,
N3,2023,c31,0.0,1.0,0.619252445225662,1.0,0.619252445225662,0.6,True,
N3,2023,c32,0.0,1.0,0.770912749491173,1.0,0.770912749491173,0.4,True,
N3,2023,c33,2.0,1.0,0.582413453309258,-1.0,-1.417586546690742,0.3,True,
N3,2023,c34,0.0,1.0,0.272971501695952,1.0,0.272971501695952,0.2,True,
N3,2023,c41,0.0,2.0,1.47057026848963,2.0,1.47057026848963,0.5,True,
N3,2023,c42,1.0,1.0,0.635991043730685,0.0,-0.36400895626931495,0.4,True,
N3,2023,c43,0.0,0.0,0.210321921870761,0.0,0.210321921870761,0.3,True,
N3,2023,c44,0.0,0.0,0.0261266195045622,0.0,0.0261266195045622,0.2,True,
N3,2024,c11,0.0,0.0,0.0512358052603791,0.0,0.0512358052603791,0.9,True,
N3,2024,c12,0.0,0.0,0.326466110137564,0.0,0.326466110137564,0.8,True,
N3,2024,c13,0.0,0.0,0.751847875078561,0.0,0.751847875078561,0.7,True,
N3,2024,c14,0.0,0.0,1.10268983111095,0.0,1.10268983111095,0.6,True,
N3,2024,c21,0.0,0.0,0.206660694182389,0.0,0.206660694182389,0.7,True,
N3,2024,c22,0.0,1.0,0.543706945658399,1.0,0.543706945658399,0.5,True,
N3,2024,c23,1.0,2.0,0.609938035928719,1.0,-0.390061964071281,0.4,True,
N3,2024,c24,2.0,1.0,0.639465576689676,-1.0,-1.360534423310324,0.3,True,
N3,2024,c31,0.0,1.0,0.620491872830571,1.0,0.620491872830571,0.6,True,
N3,2024,c32,1.0,1.0,0.785764603715345,0.0,-0.21423539628465504,0.4,True,
N3,2024,c33,0.0,1.0,0.594923401838729,1.0,0.594923401838729,0.3,True,
N3,2024,c34,0.0,1.0,0.281183432843032,1.0,0.281183432843032,0.2,True,
N3,2024,c41,1.0,2.0,1.47338580015978,1.0,0.47338580015977993,0.5,True,
N3,2024,c42,0.0,1.0,0.649179361219537,1.0,0.649179361219537,0.4,True,
N3,2024,c43,0.0,0.0,0.215820283573815,0.0,0.215820283573815,0.3,True,
N3,2024,c44,0.0,0.0,0.0279283201150556,0.0,0.0279283201150556,0.2,True,
N4,2019,c11,0.0,0.0,0.0707907799381749,0.0,0.0707907799381749,0.9,True,
N4,2019,c12,0.0,0.0,0.41391055565978,0.0,0.41391055565978,0.8,True,
N4,2019,c13,0.0,0.0,0.947703905627814,0.0,0.947703905627814,0.7,True,
N4,2019,c14,0.0,0.0,1.37782426385633,0.0,1.37782426385633,0.6,True,
N4,2019,c21,1.0,0.0,0.261399131831084,-1.0,-0.738600868168916,0.7,True,
N4,2019,c22,1.0,0.0,0.567681749278068,-1.0,-0.432318250721932,0.6,True,
N4,2019,c23,1.0,0.0,0.582662970990407,-1.0,-0.417337029009593,0.5,True,
N4,2019,c24,2.0,0.0,0.499418529475345,-2.0,-1.500581470524655,0.4,True,
N4,2019,c31,0.0,0.0,0.644534505258963,0.0,0.644534505258963,0.5,True,
N4,2019,c32,0.0,0.0,0.749390541553464,0.0,0.749390541553464,0.4,True,
N4,2019,c33,1.0,0.0,0.561260776296442,-1.0,-0.438739223703558,0.3,True,
N4,2019,c34,0.0,0.0,0.254377995857819,0.0,0.254377995857819,0.2,True,
N4,2019,c41,0.0,0.0,1.53113998528438,0.0,1.53113998528438,0.3,True,
N4,2019,c42,1.0,0.0,0.614678600252776,-1.0,-0.385321399747224,0.2,True,
N4,2019,c43,0.0,0.0,0.199024061301007,0.0,0.199024061301007,0.1,True,
N4,2019,c44,1.0,0.0,0.020993688987109,-1.0,-0.979006311012891,0.1,True,
N4,2020,c11,0.0,0.0,0.0669987119301046,0.0,0.0669987119301046,0.0,True,
N4,2020,c12,0.0,0.0,0.398532005697584,0.0,0.398532005697584,0.0,True,
N4,2020,c13,0.0,0.0,0.913554611028147,0.0,0.913554611028147,0.0,True,
N4,2020,c14,0.0,0.0,1.33050379938492,0.0,1.33050379938492,0.0,True,
N4,2020,c21,0.0,0.0,0.251805534749135,0.0,0.251805534749135,0.0,True,
N4,2020,c22,0.0,0.0,0.568234115426489,0.0,0.568234115426489,0.0,True,
N4,2020,c23,1.0,0.0,0.593692360955126,-1.0,-0.406307639044874,0.0,True,
N4,2020,c24,1.0,0.0,0.529792172823258,-1.0,-0.47020782717674203,0.0,True,
N4,2020,c31,2.0,0.0,0.645824534655364,-2.0,-1.3541754653446358,0.0,True,
N4,2020,c32,1.0,0.0,0.763827764296857,-1.0,-0.23617223570314305,0.0,True,
N4,2020,c33,0.0,0.0,0.573316375945085,0.0,0.573316375945085,0.0,True,
N4,2020,c34,0.0,0.0,0.262030569750471,0.0,0.262030569750471,0.0,True,
N4,2020,c41,1.0,0.0,1.53407148282134,-1.0,0.53407148282134,0.0,True,
N4,2020,c42,1.0,0.0,0.627424969267949,-1.0,-0.372575030732051,0.0,True,
N4,2020,c43,1.0,0.0,0.20422706756355,-1.0,-0.79577293243645,0.0,True,
N4,2020,c44,0.0,0.0,0.0224414209548048,0.0,0.0224414209548048,0.0,True,
N4,2021,c11,0.0,0.0,0.0634097746092564,0.0,0.0634097746092564,0.9,True,
N4,2021,c12,0.0,0.0,0.38372483473432,0.0,0.38372483473432,0.8,True,
N4,2021,c13,0.0,0.0,0.880635842455364,0.0,0.880635842455364,0.7,True,
N4,2021,c14,0.0,0.0,1.28480852501687,0.0,1.28480852501687,0.6,True,
N4,2021,c21,0.0,0.0,0.242564031816565,0.0,0.242564031816565,0.7,True,
N4,2021,c22,0.0,0.0,0.568787019038661,0.0,0.568787019038661,0.6,True,
N4,2021,c23,3.0,0.0,0.604930529320139,-3.0,-2.3950694706798608,0.5,True,
N4,2021,c24,1.0,0.0,0.56201308085155,-1.0,-0.43798691914845,0.4,True,
N4,2021,c31,1.0,0.0,0.647117146032761,-1.0,-0.35288285396723895,0.5,True,
N4,2021,c32,0.0,0.0,0.778543124258408,0.0,0.778543124258408,0.4,True,
N4,2021,c33,0.0,0.0,0.585630923820695,0.0,0.585630923820695,0.3,True,
N4,2021,c34,0.0,0.0,0.269913359652904,0.0,0.269913359652904,0.2,True,
N4,2021,c41,1.0,0.0,1.5370085929593,-1.0,0.5370085929593,0.3,True,
N4,2021,c42,0.0,0.0,0.640435655152141,0.0,0.640435655152141,0.2,True,
N4,2021,c43,1.0,0.0,0.209566093933366,-1.0,-0.790433906066634,0.1,True,
N4,2021,c44,0.0,0.0,0.0239889890137934,0.0,0.0239889890137934,0.1,True,
N4,2022,c11,0.0,0.0,0.0600130868215995,0.0,0.0600130868215995,0.9,True,
N4,2022,c12,0.0,0.0,0.369467813592904,0.0,0.369467813592904,0.8,True,
N4,2022,c13,0.0,0.0,0.848903259482509,0.0,0.848903259482509,0.7,True,
N4,2022,c14,0.0,0.0,1.24068262467131,0.0,1.24068262467131,0.6,True,
N4,2022,c21,0.0,0.0,0.233661700842777,0.0,0.233661700842777,0.7,True,
N4,2022,c22,1.0,1.0,0.569340460637547,0.0,-0.43065953936245305,0.6,True,
N4,2022,c23,1.0,0.0,0.616381428110044,-1.0,-0.38361857188995596,0.5,True,
N4,2022,c24,1.0,2.0,0.596193600530265,1.0,-0.40380639946973496,0.4,True,
N4,2022,c31,1.0,1.0,0.648412344558962,0.0,-0.351587655441038,0.5,True,
N4,2022,c32,0.0,1.0,0.793541979831039,1.0,0.793541979831039,0.4,True,
N4,2022,c33,0.0,0.0,0.598209982001162,0.0,0.598209982001162,0.3,True,
N4,2022,c34,0.0,0.0,0.278033291262525,0.0,0.278033291262525,0.2,True,
N4,2022,c41,2.0,0.0,1.53995132644406,-2.0,-0.4600486735559399,0.2,True,
N4,2022,c42,0.0,1.0,0.65371613894918,1.0,0.65371613894918,0.1,True,
N4,2022,c43,0.0,0.0,0.2150446963296,0.0,0.2150446963296,0.1,True,
N4,2022,c44,0.0,0.0,0.0256432778950519,0.0,0.0256432778950519,0.1,True,
N4,2023,c11,0.0,0.0,0.0567983502866936,0.0,0.0567983502866936,0.9,True,
N4,2023,c12,0.0,0.0,0.355740501851109,0.0,0.355740501851109,0.8,True,
N4,2023,c13,0.0,0.0,0.818314119433032,0.0,0.818314119433032,0.7,True,
N4,2023,c14,0.0,0.0,1.19807219923379,0.0,1.19807219923379,0.6,True,
N4,2023,c21,0.0,0.0,0.225086093893871,0.0,0.225086093893871,0.7,True,
N4,2023,c22,0.0,1.0,0.569894440746618,1.0,0.569894440746618,0.5,True,
N4,2023,c23,2.0,1.0,0.628049084158412,-1.0,-1.371950915841588,0.4,True,
N4,2023,c24,3.0,2.0,0.632452911549097,-1.0,-2.367547088450903,0.3,True,
N4,2023,c31,0.0,1.0,0.649710135412121,1.0,0.649710135412121,0.6,True,
N4,2023,c32,0.0,1.0,0.808829792638636,1.0,0.808829792638636,0.4,True,
N4,2023,c33,1.0,1.0,0.611059232035016,0.0,-0.388940767964984,0.3,True,
N4,2023,c34,0.0,0.0,0.28639749862578,0.0,0.28639749862578,0.2,True,
N4,2023,c41,1.0,1.0,1.542899694042,0.0,0.5428996940419999,0.5,True,
N4,2023,c42,0.0,1.0,0.667272015361331,1.0,0.667272015361331,0.4,True,
N4,2023,c43,0.0,1.0,0.220666523632367,1.0,0.220666523632367,0.3,True,
N4,2023,c44,0.0,0.0,0.0274116471029587,0.0,0.0274116471029587,0.2,True,
N4,2024,c11,0.0,0.0,0.0537558183747491,0.0,0.0537558183747491,0.9,True,
N4,2024,c12,0.0,0.0,0.342523218535941,0.0,0.342523218535941,0.8,True,
N4,2024,c13,0.0,0.0,0.788827219807907,0.0,0.788827219807907,0.7,True,
N4,2024,c14,0.0,0.0,1.15692520071938,0.0,1.15692520071938,0.6,True,
N4,2024,c21,0.0,0.0,0.216825219886978,0.0,0.216825219886978,0.7,True,
N4,2024,c22,0.0,1.0,0.570448959889856,1.0,0.570448959889856,0.5,True,
N4,2024,c23,1.0,0.0,0.639937600523873,-1.0,-0.36006239947612695,0.4,True,
N4,2024,c24,3.0,1.0,0.670917441869833,-2.0,-2.329082558130167,0.3,True,
N4,2024,c31,0.0,0.0,0.651010523780754,0.0,0.651010523780754,0.5,True,
N4,2024,c32,1.0,1.0,0.824412129524833,0.0,-0.175587870475167,0.4,True,
N4,2024,c33,2.0,0.0,0.624184477507595,-2.0,-1.3758155224924051,0.3,True,
N4,2024,c34,1.0,0.0,0.295013330406016,-1.0,-0.7049866695939839,0.2,True,
N4,2024,c41,0.0,0.0,1.5458537065401,0.0,1.5458537065401,0.4,True,
N4,2024,c42,1.0,1.0,0.681108995106187,0.0,-0.31889100489381295,0.3,True,
N4,2024,c43,2.0,0.0,0.226435320112992,-2.0,-1.773564679887008,0.2,True,
N4,2024,c44,0.0,0.0,0.0293019636558293,0.0,0.0293019636558293,0.1,True,
N5,2019,c11,0.0,0.0,0.0637789763242139,0.0,0.0637789763242139,0.9,True,
N5,2019,c12,0.0,0.0,0.372912850413892,0.0,0.372912850413892,0.8,True,
N5,2019,c13,0.0,0.0,0.853834143545104,0.0,0.853834143545104,0.7,True,
N5,2019,c14,0.0,0.0,1.24135122088169,0.0,1.24135122088169,0.6,True,
N5,2019,c21,0.0,0.0,0.235507633265025,0.0,0.235507633265025,0.7,True,
N5,2019,c22,0.0,1.0,0.511453057566464,1.0,0.511453057566464,0.5,True,
N5,2019,c23,2.0,0.0,0.524950394165009,-2.0,-1.475049605834991,0.4,True,
N5,2019,c24,1.0,1.0,0.449951287372453,0.0,-0.5500487126275471,0.3,True,
N5,2019,c31,0.0,0.0,0.580693573187805,0.0,0.580693573187805,0.5,True,
N5,2019,c32,1.0,1.0,0.675163653360937,0.0,-0.324836346639063,0.4,True,
N5,2019,c33,0.0,0.0,0.505668079859888,0.0,0.505668079859888,0.3,True,
N5,2019,c34,0.0,0.0,0.229181938514959,0.0,0.229181938514959,0.2,True,
N5,2019,c41,1.0,1.0,1.37948107021559,0.0,0.37948107021558997,0.6,True,
N5,2019,c42,3.0,0.0,0.553794885813678,-3.0,-2.446205114186322,0.5,True,
N5,2019,c43,1.0,0.0,0.179310793082825,-1.0,-0.820689206917175,0.4,True,
N5,2019,c44,0.0,0.0,0.0189142709550045,0.0,0.0189142709550045,0.3,True,
N5,2020,c11,0.0,0.0,0.0603625114128548,0.0,0.0603625114128548,0.0,True,
N5,2020,c12,0.0,0.0,0.359057540798767,0.0,0.359057540798767,0.0,True,
N5,2020,c13,0.0,0.0,0.823067325413379,0.0,0.823067325413379,0.0,True,
N5,2020,c14,0.0,0.0,1.19871783294885,0.0,1.19871783294885,0.0,True,
N5,2020,c21,0.0,0.0,0.226864278838247,0.0,0.226864278838247,0.0,True,
N5,2020,c22,2.0,1.0,0.511950712028433,-1.0,-1.488049287971567,0.0,True,
N5,2020,c23,3.0,0.0,0.534887326658827,-3.0,-2.465112673341173,0.0,True,
N5,2020,c24,1.0,1.0,0.477316431274788,0.0,-0.522683568725212,0.0,True,
N5,2020,c31,0.0,0.0,0.581855825594156,0.0,0.581855825594156,0.0,True,
N5,2020,c32,0.0,1.0,0.688170873910596,1.0,0.688170873910596,0.0,True,
N5,2020,c33,1.0,0.0,0.516529576303867,-1.0,-0.483470423696133,0.0,True,
N5,2020,c34,0.0,0.0,0.236076527464891,0.0,0.236076527464891,0.0,True,
N5,2020,c41,0.0,0.0,1.38212220387971,0.0,1.38212220387971,0.0,True,
N5,2020,c42,0.0,0.0,0.56527873114422,0.0,0.56527873114422,0.0,True,
N5,2020,c43,0.0,0.0,0.183998443275735,0.0,0.183998443275735,0.0,True,
N5,2020,c44,0.0,0.0,0.0202186055445106,0.0,0.0202186055445106,0.0,True,
N5,2021,c11,0.0,0.0,0.0571290571605443,0.0,0.0571290571605443,0.9,True,
N5,2021,c12,0.0,0.0,0.345717015279491,0.0,0.345717015279491,0.8,True,
N5,2021,c13,0.0,0.0,0.79340915010779,0.0,0.79340915010779,0.7,True,
N5,2021,c14,0.0,0.0,1.15754866057084,0.0,1.15754866057084,0.6,True,
N5,2021,c21,1.0,0.0,0.21853814375044,-1.0,-0.78146185624956,0.7,True,
N5,2021,c22,1.0,1.0,0.512448850718543,0.0,-0.48755114928145704,0.5,True,
N5,2021,c23,0.0,0.0,0.545012358120632,0.0,0.545012358120632,0.4,True,
N5,2021,c24,2.0,1.0,0.506345868894712,-1.0,-1.493654131105288,0.3,True,
N5,2021,c31,0.0,0.0,0.583020404237129,0.0,0.583020404237129,0.5,True,
N5,2021,c32,0.0,1.0,0.701428682277869,1.0,0.701428682277869,0.4,True,
N5,2021,c33,1.0,0.0,0.527624372237573,-1.0,-0.47237562776242703,0.3,True,
N5,2021,c34,0.0,0.0,0.243178529604084,0.0,0.243178529604084,0.2,True,
N5,2021,c41,0.0,2.0,1.38476839421854,2.0,1.38476839421854,0.6,True,
N5,2021,c42,2.0,0.0,0.577000712844299,-2.0,-1.422999287155701,0.5,True,
N5,2021,c43,0.0,0.0,0.188808640828753,0.0,0.188808640828753,0.4,True,
N5,2021,c44,1.0,0.0,0.0216128874930998,-1.0,-0.9783871125069002,0.3,True,
N5,2022,c11,0.0,0.0,0.0540688101880019,0.0,0.0540688101880019,0.9,True,
N5,2022,c12,0.0,0.0,0.332872147422034,0.0,0.332872147422034,0.8,True,
N5,2022,c13,0.0,0.0,0.764819669106176,0.0,0.764819669106176,0.7,True,
N5,2022,c14,0.0,0.0,1.11779341623136,0.0,1.11779341623136,0.6,True,
N5,2022,c21,1.0,0.0,0.210517585749759,-1.0,-0.789482414250241,0.7,True,
N5,2022,c22,0.0,1.0,0.512947474107959,1.0,0.512947474107959,0.6,True,
N5,2022,c23,1.0,0.0,0.555329049128276,-1.0,-0.44467095087172404,0.5,True,
N5,2022,c24,0.0,1.0,0.537140819271612,1.0,0.537140819271612,0.5,True,
N5,2022,c31,1.0,0.0,0.584187313772663,-1.0,-0.415812686227337,0.5,True,
N5,2022,c32,0.0,1.0,0.714941906108607,1.0,0.714941906108607,0.4,True,
N5,2022,c33,2.0,0.0,0.538957478816898,-2.0,-1.461042521183102,0.3,True,
N5,2022,c34,0.0,0.0,0.25049418464188,0.0,0.25049418464188,0.3,True,
N5,2022,c41,1.0,1.0,1.38741965091351,0.0,0.38741965091350994,0.2,True,
N5,2022,c42,4.0,0.0,0.588965769062146,-4.0,-3.411034230937854,0.2,True,
N5,2022,c43,0.0,0.0,0.193744589448395,0.0,0.193744589448395,0.2,True,
N5,2022,c44,0.0,0.0,0.0231033196013961,0.0,0.0231033196013961,0.2,True,
N5,2023,c11,0.0,0.0,0.0511724922560987,0.0,0.0511724922560987,0.98,True,
N5,2023,c12,0.0,0.0,0.320504521421308,0.0,0.320504521421308,0.97,True,
N5,2023,c13,0.0,0.0,0.737260373380129,0.0,0.737260373380129,0.96,True,
N5,2023,c14,0.0,0.0,1.07940353950564,0.0,1.07940353950564,0.95,True,
N5,2023,c21,0.0,0.0,0.20279138986609,0.0,0.20279138986609,0.94,True,
N5,2023,c22,1.0,1.0,0.513446582668302,0.0,-0.486553417331698,0.93,True,
N5,2023,c23,0.0,0.0,0.565841027658782,0.0,0.565841027658782,0.92,True,
N5,2023,c24,0.0,1.0,0.569808657385871,1.0,0.569808657385871,0.91,True,
N5,2023,c31,0.0,0.0,0.585356558866017,0.0,0.585356558866017,0.9,True,
N5,2023,c32,0.0,1.0,0.728715466054639,1.0,0.728715466054639,0.89,True,
N5,2023,c33,0.0,0.0,0.550534014834848,0.0,0.550534014834848,0.88,True,
N5,2023,c34,0.0,0.0,0.258029919999757,0.0,0.258029919999757,0.87,True,
N5,2023,c41,1.0,1.0,1.39007598366459,0.0,0.39007598366458995,0.86,True,
N5,2023,c42,0.0,0.0,0.601178940346594,0.0,0.601178940346594,0.85,True,
N5,2023,c43,0.0,0.0,0.198809576594392,0.0,0.198809576594392,0.84,True,
N5,2023,c44,0.0,0.0,0.0246965324172749,0.0,0.0246965324172749,0.83,True,
N5,2024,c11,0.0,0.0,0.04843132213554,0.0,0.04843132213554,0.95,True,
N5,2024,c12,0.0,0.0,0.308596405698261,0.0,0.308596405698261,0.95,True,
N5,2024,c13,0.0,0.0,0.710694141524684,0.0,0.710694141524684,0.95,True,
N5,2024,c14,0.0,0.0,1.04233213774463,0.0,1.04233213774463,0.95,True,
N5,2024,c21,0.0,0.0,0.195348752729402,0.0,0.195348752729402,0.95,True,
N5,2024,c22,0.0,0.0,0.513946176871655,0.0,0.513946176871655,0.95,True,
N5,2024,c23,1.0,0.0,0.576551990364166,-1.0,-0.42344800963583396,0.95,True,
N5,2024,c24,1.0,0.0,0.604463288550985,-1.0,-0.39553671144901503,0.95,True,
N5,2024,c31,0.0,0.0,0.586528144191786,0.0,0.586528144191786,0.95,True,
N5,2024,c32,0.0,0.0,0.742754377565554,0.0,0.742754377565554,0.95,True,
N5,2024,c33,1.0,0.0,0.562359209033531,-1.0,-0.437640790966469,0.95,True,
N5,2024,c34,0.0,0.0,0.265792356458361,0.0,0.265792356458361,0.95,True,
N5,2024,c41,0.0,0.0,1.3927374021903,0.0,1.3927374021903,0.95,True,
N5,2024,c42,0.0,0.0,0.613645371770524,0.0,0.613645371770524,0.95,True,
N5,2024,c43,0.0,0.0,0.204006975669219,0.0,0.204006975669219,0.95,True,
N5,2024,c44,0.0,0.0,0.026399613733459,0.0,0.026399613733459,0.95,True,
N6,2019,c11,0.0,0.0,0.0491094328132089,0.0,0.0491094328132089,0.95,True,
N6,2019,c12,1.0,0.0,0.287140679077196,-1.0,-0.712859320922804,0.88,True,
N6,2019,c13,0.0,0.0,0.657447217291455,0.0,0.657447217291455,0.77,True,
N6,2019,c14,0.0,1.0,0.955833064324987,1.0,0.955833064324987,0.65,True,
N6,2019,c21,0.0,0.0,0.18133947829507,0.0,0.18133947829507,0.82,True,
N6,2019,c22,0.0,0.0,0.393815815418391,0.0,0.393815815418391,0.79,True,
N6,2019,c23,1.0,0.0,0.404208684401956,-1.0,-0.595791315598044,0.68,True,
N6,2019,c24,2.0,1.0,0.34645981779493,-1.0,-1.65354018220507,0.56,True,
N6,2019,c31,0.0,0.0,0.447130601039483,0.0,0.447130601039483,0.85,True,
N6,2019,c32,1.0,0.0,0.519872001458597,-1.0,-0.480127998541403,0.72,True,
N6,2019,c33,1.0,1.0,0.389361416957009,0.0,-0.610638583042991,0.61,True,
N6,2019,c34,0.0,0.0,0.176468730922989,0.0,0.176468730922989,0.58,True,
N6,2019,c41,2.0,1.0,1.06219222758403,-1.0,-0.9378077724159699,0.74,True,
N6,2019,c42,0.0,0.0,0.426418771585712,0.0,0.426418771585712,0.69,True,
N6,2019,c43,0.0,0.0,0.138068245260327,0.0,0.138068245260327,0.55,True,
N6,2019,c44,0.0,0.0,0.0145638762521651,0.0,0.0145638762521651,0.81,True,
N6,2020,c11,0.0,0.0,0.0464787751311197,0.0,0.0464787751311197,0.9,True,
N6,2020,c12,0.0,0.0,0.276472172997837,0.0,0.276472172997837,0.8,True,
N6,2020,c13,0.0,0.0,0.63375695013766,0.0,0.63375695013766,0.7,True,
N6,2020,c14,0.0,1.0,0.923005608932095,1.0,0.923005608932095,0.6,True,
N6,2020,c21,0.0,0.0,0.174684146742791,0.0,0.174684146742791,0.7,True,
N6,2020,c22,1.0,0.0,0.394199006397186,-1.0,-0.6058009936028139,0.6,True,
N6,2020,c23,2.0,0.0,0.411860063379785,-2.0,-1.5881399366202151,0.5,True,
N6,2020,c24,4.0,1.0,0.367530816003869,-3.0,-3.632469183996131,0.5,True,
N6,2020,c31,0.0,0.0,0.448025528486601,0.0,0.448025528486601,0.6,True,
N6,2020,c32,0.0,0.0,0.52988748399665,0.0,0.52988748399665,0.5,True,
N6,2020,c33,0.0,1.0,0.397724704682968,1.0,0.397724704682968,0.4,True,
N6,2020,c34,0.0,0.0,0.18177752344876,0.0,0.18177752344876,0.4,True,
N6,2020,c41,0.0,0.0,1.06422588481255,0.0,1.06422588481255,0.5,True,
N6,2020,c42,1.0,0.0,0.435261264256505,-1.0,-0.564738735743495,0.4,True,
N6,2020,c43,0.0,0.0,0.141677708056192,0.0,0.141677708056192,0.3,True,
N6,2020,c44,0.0,0.0,0.0155682061361018,0.0,0.0155682061361018,0.2,True,
N6,2021,c11,0.0,0.0,0.043989034569101,0.0,0.043989034569101,0.95,True,
N6,2021,c12,0.0,0.0,0.266200047613582,0.0,0.266200047613582,0.88,True,
N6,2021,c13,0.0,0.0,0.610920331372752,0.0,0.610920331372752,0.77,True,
N6,2021,c14,0.0,1.0,0.891305590816478,1.0,0.891305590816478,0.65,True,
N6,2021,c21,0.0,0.0,0.168273072196693,0.0,0.168273072196693,0.82,True,
N6,2021,c22,0.0,0.0,0.394582570228773,0.0,0.394582570228773,0.79,True,
N6,2021,c23,1.0,0.0,0.419656277445334,-1.0,-0.5803437225546659,0.68,True,
N6,2021,c24,2.0,1.0,0.389883310486596,-1.0,-1.610116689513404,0.56,True,
N6,2021,c31,0.0,0.0,0.448922247122097,0.0,0.448922247122097,0.85,True,
N6,2021,c32,1.0,1.0,0.540095917665345,0.0,-0.45990408233465496,0.54,True,
N6,2021,c33,1.0,1.0,0.406267631629817,0.0,-0.593732368370183,0.45,True,
N6,2021,c34,0.0,0.0,0.187246022897873,0.0,0.187246022897873,0.62,True,
N6,2021,c41,1.0,0.0,1.06626343565054,-1.0,0.06626343565054005,0.71,True,
N6,2021,c42,1.0,0.0,0.444287120516903,-1.0,-0.555712879483097,0.66,True,
N6,2021,c43,0.0,0.0,0.145381531591197,0.0,0.145381531591197,0.58,True,
N6,2021,c44,0.0,0.0,0.0166417949520909,0.0,0.0166417949520909,0.89,True,
N6,2022,c11,0.0,0.0,0.0416326625833556,0.0,0.0416326625833556,0.95,True,
N6,2022,c12,0.0,0.0,0.256309575683871,0.0,0.256309575683871,0.95,True,
N6,2022,c13,0.0,0.0,0.588906600872028,0.0,0.588906600872028,0.95,True,
N6,2022,c14,0.0,1.0,0.860694288889372,1.0,0.860694288889372,0.85,True,
N6,2022,c21,0.0,0.0,0.16209729019203,0.0,0.16209729019203,0.95,True,
N6,2022,c22,3.0,0.0,0.394966507275945,-3.0,-2.605033492724055,0.95,True,
N6,2022,c23,1.0,0.0,0.427600068222392,-1.0,-0.5723999317776081,0.95,True,
N6,2022,c24,1.0,1.0,0.413595239302021,0.0,-0.586404760697979,0.85,True,
N6,2022,c31,2.0,0.0,0.449820760531016,-2.0,-1.550179239468984,0.95,True,
N6,2022,c32,1.0,0.0,0.550501019723302,-1.0,-0.449498980276698,0.95,True,
N6,2022,c33,1.0,0.0,0.41499405635782,-1.0,-0.58500594364218,0.95,True,
N6,2022,c34,1.0,0.0,0.192879033809447,-1.0,-0.807120966190553,0.95,True,
N6,2022,c41,1.0,0.0,1.06830488755266,-1.0,0.06830488755265995,0.95,True,
N6,2022,c42,0.0,0.0,0.453500142711703,0.0,0.453500142711703,0.95,True,
N6,2022,c43,0.0,0.0,0.149182182700327,0.0,0.149182182700327,0.95,True,
N6,2022,c44,0.0,0.0,0.0177894188197577,0.0,0.0177894188197577,0.95,True,
N6,2023,c11,0.0,0.0,0.0394025149848829,0.0,0.0394025149848829,0.95,True,
N6,2023,c12,0.0,0.0,0.246786577148208,0.0,0.246786577148208,0.95,True,
N6,2023,c13,0.0,0.0,0.567686106912425,0.0,0.567686106912425,0.95,True,
N6,2023,c14,0.0,1.0,0.831134311912235,1.0,0.831134311912235,0.85,True,
N6,2023,c21,0.0,0.0,0.156148165268451,0.0,0.156148165268451,0.95,True,
N6,2023,c22,0.0,1.0,0.39535081790185,1.0,0.39535081790185,0.85,True,
N6,2023,c23,0.0,1.0,0.435694229231713,1.0,0.435694229231713,0.85,True,
N6,2023,c24,3.0,0.0,0.43874928054705,-3.0,-2.56125071945295,0.95,True,
N6,2023,c31,2.0,0.0,0.450721072305578,-2.0,-1.5492789276944219,0.95,True,
N6,2023,c32,2.0,1.0,0.561106579043193,-1.0,-1.438893420956807,0.85,True,
N6,2023,c33,0.0,1.0,0.423907920307176,1.0,0.423907920307176,0.85,True,
N6,2023,c34,0.0,0.0,0.198681505259828,0.0,0.198681505259828,0.95,True,
N6,2023,c41,0.0,1.0,1.07035024798781,1.0,1.07035024798781,0.95,True,
N6,2023,c42,1.0,0.0,0.462904212033557,-1.0,-0.537095787966443,0.95,True,
N6,2023,c43,0.0,0.0,0.15308219270804,0.0,0.15308219270804,0.95,True,
N6,2023,c44,0.0,0.0,0.0190161832215695,0.0,0.0190161832215695,0.95,True,
N6,2024,c11,0.0,0.0,0.0372918302793015,0.0,0.0372918302793015,0.95,True,
N6,2024,c12,0.0,0.0,0.23761739879608,0.0,0.23761739879608,0.95,True,
N6,2024,c13,0.0,0.0,0.547230266232684,0.0,0.547230266232684,0.95,True,
N6,2024,c14,0.0,1.0,0.802589552823921,1.0,0.802589552823921,0.85,True,
N6,2024,c21,0.0,0.0,0.150417378895223,0.0,0.150417378895223,0.95,True,
N6,2024,c22,0.0,0.0,0.395735502469985,0.0,0.395735502469985,0.95,True,
N6,2024,c23,0.0,0.0,0.443941606873381,0.0,0.443941606873381,0.95,True,
N6,2024,c24,0.0,1.0,0.46543314063628,1.0,0.46543314063628,0.85,True,
N6,2024,c31,0.0,0.0,0.451623186045196,0.0,0.451623186045196,0.95,True,
